Regulator	Target	MI	pvalue
FOXA2	OR11H12	1.6239316156443688	0.0
BRCA1	SPC25	0.629299646858391	0.005595888854653452
ATF2	EXOC1	0.7049100630151757	3.6340643738697054E-6
MBD4	GPRIN2	1.5040149457862773	0.0
BRCA1	SPCS1	0.6888520515393391	1.9974105924802643E-8
POLR3A	SSU72	0.7591100549813072	2.7759930887327755E-7
GABPA	LCORL	0.639351387873563	0.005595888854653452
CHD1	LSM2	0.721400099366411	0.0
SUZ12	TST	0.6375907007931817	1.9974105924802643E-8
MYOD1	C1orf31	1.5328735278617063	0.0
MYOD1	C1orf26	1.4674662423044982	0.0
MYOD1	C1orf25	1.2407026537763648	0.0
MYOD1	C1orf85	1.4030661935154587	0.0
SUZ12	TNC	0.6251190753807533	4.479621270192524E-5
MYOD1	C1orf83	1.182277836846637	0.0
MYOD1	C1orf95	0.8015464165976387	0.0
MYOD1	C1orf93	1.5170781555806558	0.0
MYOD1	C1orf87	0.934619861135614	0.0
MYOD1	C1orf86	0.8449747640113484	0.0
ZZZ3	TOMM20L	0.656130649305944	0.0
MYOD1	C1orf63	1.5572301665339807	0.0
MYOD1	C1orf54	0.9155405093266891	0.0
MYOD1	C1orf66	0.7627792505369463	0.0
POLR3A	SSTR2	0.7621339964366023	3.6340643738697054E-6
RUNX3	COQ9	0.6210065151140735	5.180251760812382E-4
SMARCC2	PHTF1	0.7287348705760543	0.0
RUNX3	COIL	0.6647679364866598	0.005595888854653452
NANOG	CD300LG	0.6762640621095168	1.222904444375672E-9
MBD4	CA5A	1.3343690197496403	0.0
GTF3C2	NHLH2	0.7631446667891969	4.479621270192524E-5
GTF3C2	OR2AT4	0.7294846283960271	5.180251760812382E-4
GATA1	SPTAN1	0.7608424899851108	0.0
MXI1	FAM170A	0.6429996958273377	1.222904444375672E-9
MBD4	CAP2	0.8265385220530701	0.0
GATA3	GCNT7	0.6992984559861158	0.0
REST	HABP2	0.7734103674832927	0.0
ZEB1	HSPC072	0.8726327416805698	0.005595888854653452
SIN3A	BAT2L2	0.7305931170972153	0.0
MBD4	CAV3	0.7814193511943837	4.479621270192524E-5
HNF4A	LQK1	0.7019806501433914	1.9974105924802643E-8
GABPA	PTCH1	0.6726439297866577	0.0
GTF3C2	OR2A14	0.8066526239780535	5.180251760812382E-4
PML	VSIG2	0.65254093546644	1.222904444375672E-9
ZBTB7A	C8orf34	0.6191814907899138	0.005595888854653452
ZBTB7A	C8orf56	0.6271143668972904	1.9974105924802643E-8
GTF2F1	SLC25A6	0.6748712562271658	3.6340643738697054E-6
IKZF1	ITPK1	0.6647811613520813	5.180251760812382E-4
CEBPZ	TJP1	0.7154191562628125	2.7759930887327755E-7
MYOG	GPRC6A	0.7839599918292918	0.0
XRCC4	IQGAP3	0.6624520953530713	5.180251760812382E-4
HDAC2	LRPPRC	0.7146781404526691	0.0
SIN3A	LOC388946	1.0419685274311425	2.7759930887327755E-7
E2F6	CUL5	0.646235074548126	0.0
MYOG	LOC126536	0.7770027994351958	0.0
SMARCC1	OPTN	0.6595117737261391	3.6340643738697054E-6
MBD4	CA11	0.9846066030999725	0.0
TRIM28	SRGAP1	0.6423474888059297	3.6340643738697054E-6
GTF2F1	SLC27A6	0.6561298497055912	0.0
CHD1	KCNQ5	0.7109300216100929	5.180251760812382E-4
MBD4	CDY1	1.8121182920515886	0.0
MBD4	AADACL4	1.5010300566040704	0.0
MBD4	AADACL3	1.3110663111510175	0.0
MBD4	AADACL2	0.9367830441214786	0.0
KDM1A	ABCE1	0.6709640537092051	5.180251760812382E-4
SIN3A	FRMPD2	1.1531621853290386	0.0
SIN3A	FRMPD4	1.1818655958116446	0.0
MBD4	CER1	0.9417707960197224	0.0
KAT2B	NAA11	0.693983656607483	0.005595888854653452
ARID3A	GPR75	0.6585216820957486	0.0
MBD4	CES4	0.9504574138394422	0.0
MBD4	CES7	1.2201623342359809	0.0
USF1	MRPS9	0.6288550780273597	0.0
SPI1	HYAL4	1.1666615525273167	0.0
NANOG	GPR111	0.72531754509884	1.9974105924802643E-8
HSF1	MFSD3	0.6491904731264038	2.7759930887327755E-7
KDM1A	NUP93	0.665734841592896	0.005595888854653452
SUZ12	MVP	0.5972807813297094	3.6340643738697054E-6
KDM1A	NUP88	0.6556958637390807	0.005595888854653452
REST	MRGPRX4	1.2725485737272355	0.0
REST	MRGPRX3	1.2941015407312986	0.0
REST	MRGPRX2	0.8375404411675409	2.7759930887327755E-7
REST	MRGPRX1	1.2533630226244714	0.0
MBD4	CFTR	0.9209908388774372	0.0
MXI1	SMUG1	0.6382534399058131	0.0
E2F1	UBE2U	0.6249011238760638	3.6340643738697054E-6
NANOG	LOC606724	0.6814339917718337	1.222904444375672E-9
EZH2	SGPL1	0.6276415997240479	1.9974105924802643E-8
MYOD1	LOC29034	1.4953906218528585	0.0
MBD4	CCL1	0.7957505027948353	1.9974105924802643E-8
MBD4	CCL7	1.019984901132059	0.0
BDP1	GCGR	0.6591983113996196	4.479621270192524E-5
MBD4	CCT8	0.911221724029727	0.0
MBD4	CCT7	0.6800893733918685	4.479621270192524E-5
MBD4	CCNO	0.8060696112930615	0.0
SMC3	RNPS1	0.6262999149899335	0.005595888854653452
CTCF	LOC653545	0.6878280160763499	5.180251760812382E-4
CTCF	LOC653544	0.7102837782655739	3.6340643738697054E-6
NR2F2	C3orf32	0.6343245947487767	5.180251760812382E-4
SP2	CHD2	0.6840862207253525	1.9974105924802643E-8
FOXA2	RNF115	1.3277367747385544	0.0
FOXA2	RNF128	1.0309621056804767	1.222904444375672E-9
FOXA2	RNF130	1.1258203726736777	0.0
NR2F2	C3orf74	0.7115430972608506	0.0
MBD4	GPRC5A	0.7636488669800039	3.6340643738697054E-6
MBD4	GPRC6A	1.5785366672779797	0.0
MBD4	CDH1	1.2055849231140583	0.0
MBD4	CDH8	1.0805899623913013	0.0
MBD4	CDH7	0.7137869922505082	0.0
CTCFL	SNORD96A	0.6751473622716893	0.0
RBBP5	C20orf195	0.6089240745825929	0.005595888854653452
ZNF143	ZNF705D	0.6923926304512993	5.180251760812382E-4
MBD4	CDX4	1.826494528019787	0.0
MBD4	CDX1	1.8311355434957661	0.0
ELK4	R3HDML	0.6812308053588116	3.6340643738697054E-6
FOXA2	RNF187	1.2658901346616724	0.0
MAFK	MED16	0.6686840598684537	0.005595888854653452
MBD4	CIB4	1.7517665790518056	0.0
REST	MGC45800	1.2420678671489496	0.0
TCF3	DYDC2	0.9331608583324902	0.0
TCF3	DYDC1	1.7556100086775595	0.0
SP1	ARL4D	0.7406859620550843	0.0
UBTF	TMEM8B	0.6596432878479808	5.180251760812382E-4
SPI1	VN1R5	1.284332086348593	0.0
MYOG	GPRIN2	0.8395550812615966	0.0
FOXA2	IL31RA	1.3174327523358003	0.0
GATA3	GCFC1	0.6217169107790672	0.005595888854653452
MYOD1	LOC341056	0.9376537008623719	0.0
UBTF	FSHR	0.7121687950415366	0.005595888854653452
NFYA	C6orf27	0.5982616914504297	5.180251760812382E-4
KDM4A	CCDC52	0.6165681884321264	2.7759930887327755E-7
HNF4A	LHX5	0.6518639479245735	0.005595888854653452
NFYA	C6orf47	0.5982990930955772	0.005595888854653452
KDM4A	CCDC57	0.6244559097326258	0.0
SMARCB1	CDC16	0.6851132041980342	0.0
SMARCB1	CDC5L	0.6581606893271119	5.180251760812382E-4
CBX3	SPG21	0.6722285462437119	3.6340643738697054E-6
ELF1	ANGPT1	0.6363068866918815	0.005595888854653452
MBD4	CGB2	1.8310705935805396	0.0
MBD4	CGB7	1.787969169620648	0.0
MBD4	CGB5	1.601562051014473	0.0
MBD4	CGB8	1.2599759903805985	0.0
HNF4G	CXADR	1.0624451323436872	0.0
PHF8	ANKS3	0.6571275447427849	0.0
SPI1	CLCA3P	0.8554231530578515	5.180251760812382E-4
ZNF274	VN1R4	0.6553594328025378	3.6340643738697054E-6
HNF4A	TEX13B	0.6837619576606648	0.0
CEBPZ	TSFM	0.6051658973056425	2.7759930887327755E-7
XRCC4	GTF2F2	0.62175685778687	0.005595888854653452
SIN3A	GABBR2	1.1948959592566983	0.0
MBD4	CHAT	1.0310753395808037	0.0
POLR3A	GABRG2	0.734102199048128	2.7759930887327755E-7
HNF4A	TAAR9	0.6955998059581602	5.180251760812382E-4
MXI1	FAM104A	0.6808282948486025	0.0
MBD4	CHIA	1.2844486856169213	0.0
MYOD1	MGC4473	1.533546441925681	0.0
BDP1	GFM1	0.6109833123358491	1.222904444375672E-9
MYOD1	HIST1H4G	0.8184848073068697	0.005595888854653452
POLR3G	UPK1A	0.614691032394955	4.479621270192524E-5
SP2	CLPB	0.6299434425303291	4.479621270192524E-5
POLR3A	GABRA1	0.7360199967688033	1.9974105924802643E-8
POLR3A	GABRA6	0.7730130626852509	2.7759930887327755E-7
POLR3A	GABRA3	0.7388628683134519	2.7759930887327755E-7
FLI1	CLINT1	0.6288541459690784	0.0
GTF2F1	GSS	0.6827900574302471	0.0
HNF4A	LCN9	0.6691245078444584	0.005595888854653452
GATA1	SLC2A4	0.6895222502596245	0.0
REST	C1orf204	1.1254376599918985	0.0
SIN3A	FAM95B1	1.2271559912822838	0.0
TCF3	RNF14	0.8721008236713453	0.0
ZKSCAN1	CHST9	0.8772260605567102	0.0
ZKSCAN1	CHST8	0.7659686007684534	0.0
ZKSCAN1	CHST3	0.737918332939225	0.005595888854653452
MXI1	DNAJC7	0.630915171669567	3.6340643738697054E-6
MXI1	DNAJC6	0.645232363526853	3.6340643738697054E-6
GATA1	SLC1A6	0.6779874817845083	0.0
GTF2F1	FUZ	0.6717977629397471	0.0
TBP	NME6	0.6785765528804882	5.180251760812382E-4
SIN3A	LOC400043	0.8995521318211961	0.0
ZBTB7A	LOC25845	0.6776586082981436	5.180251760812382E-4
SMARCC2	KIAA0020	0.710469413182961	1.222904444375672E-9
ZKSCAN1	CHRM1	0.8817301729583534	0.0
MBD4	BLID	1.3767029225878145	0.0
CTCF	RAF1	0.7111219677102686	1.9974105924802643E-8
MYOG	MMP13	0.773569853977182	0.0
MYOG	MMP11	0.7882073207137292	0.0
MYOG	MMP10	0.6830984376092973	4.479621270192524E-5
MYOG	MMP27	0.7541722869907606	0.0
MYOG	FAM48B1	0.7703843882476332	5.180251760812382E-4
GTF2F1	ERG	0.7531752937901373	0.0
SUZ12	DEK	0.6482376685606529	0.0
NR2C2	EXOSC7	0.6926917408658136	0.0
CHD1	BACE2	0.6463885800431661	0.0
CTCF	MGC12916	0.6721977521132804	0.0
TCF3	SYS1-DBNDD2	0.8132463252992973	3.6340643738697054E-6
CHD4	SPIN2A	0.6704153552024713	0.0
REST	VSTM2L	1.208321414661627	0.0
ZKSCAN1	CHPF2	0.811994546092335	0.0
SIN3A	LOC389033	1.2325957734869224	0.0
SIN3A	IGFBP1	1.2452535587647884	0.0
H2AFZ	POLD2	0.6159785311295247	5.180251760812382E-4
H2AFZ	POLD1	0.6648629139789519	0.0
HNF4A	KLHL32	0.6722087331285144	5.180251760812382E-4
MAFF	RETSAT	0.640210808960632	0.005595888854653452
SIN3A	FAM90A7	1.247387269439683	0.0
H2AFZ	POLA2	0.6251947075622509	0.005595888854653452
SPI1	HYMAI	0.7785643738572292	1.9974105924802643E-8
BRF1	PLA2G10	0.6402000318916541	4.479621270192524E-5
SMARCC2	PHF11	0.687273160551332	0.0
SMARCC2	PHF15	0.7675108363999468	0.0
SMARCC2	PHF17	0.7310483725886242	0.0
GTF2F1	DDO	0.6632791744300356	0.005595888854653452
GTF2F1	DAK	0.6871468054718093	2.7759930887327755E-7
CTCFL	PPIG	0.6922130265701844	0.0
GTF2F1	DCI	0.6832524408920672	0.0
SIRT6	TRMT61A	0.665183215102008	0.005595888854653452
MYOG	DIRC1	0.7575205749706776	2.7759930887327755E-7
HNF4G	LYZL2	1.0321257609895842	0.0
HNF4G	LYZL6	1.0686628275451524	0.0
HNF4G	LYZL4	1.0312976877862787	0.0
CHD1	LHX4	0.5759292972811056	5.180251760812382E-4
MYOG	LOC494141	0.7385167418054465	0.005595888854653452
GTF2F1	BLM	0.7202527455441118	0.005595888854653452
ZKSCAN1	SPATA5L1	0.8850782815494035	3.6340643738697054E-6
E2F6	DENR	0.6220570018120446	1.222904444375672E-9
MBD4	GPR89C	0.9702678408271519	0.0
CHD1	KCTD3	0.7022566883660056	0.0
RXRA	ANKS3	0.6364335004601592	3.6340643738697054E-6
GATA1	SLC6A9	0.6858512362934749	0.0
TCF3	TEDDM1	1.6237251673708446	0.0
HNF4G	CWH43	1.0955740114538268	0.0
ESRRA	RBMXL3	0.6745006215265703	5.180251760812382E-4
SIN3A	FAM92A3	1.1587849728378796	0.0
TCF3	C9orf116	1.48457592256988	0.0
TCF3	C9orf110	1.069631464162763	0.0
TCF3	C9orf114	0.7623710761706016	3.6340643738697054E-6
TCF3	C9orf139	1.0365374740552966	0.0
BDP1	EHBP1L1	0.723044380325867	3.6340643738697054E-6
TCF3	C9orf144	0.9286160821416469	0.0
TCF3	C9orf171	1.6174334810234108	0.0
KDM1A	C19orf48	0.6432247733033248	0.005595888854653452
MYOD1	LOC340508	1.561287681730962	0.0
KDM1A	ACAD9	0.6093701597016167	5.180251760812382E-4
REST	CNTN3	1.2880395408278482	0.0
REST	CNTN6	1.228844779479292	0.0
REST	CNTN5	0.8815986406777236	0.0
MBD4	BMP7	1.129457500880202	0.0
MBD4	BMP1	1.8379669031834447	0.0
SPI1	DHRS7	1.3256919504502656	0.0
POLR3A	LOC116437	0.7449361109321807	3.6340643738697054E-6
ZEB1	LOC648691	0.936205969863173	1.222904444375672E-9
E2F6	TCEAL4	0.6542249120412653	0.0
KDM1A	ACACA	0.6830956861319969	0.0
MBD4	BNC1	1.2610902783422773	0.0
POLR3A	STAU1	0.7427255367131949	3.6340643738697054E-6
ETS1	TTC17	0.7200535299541289	5.180251760812382E-4
TAF7	COMTD1	0.6304851012633652	4.479621270192524E-5
SMARCA4	OTUD6B	0.6961295251330025	1.9974105924802643E-8
REST	USH2A	1.2954724278147791	0.0
MYOG	FLJ37543	0.8931172655325043	0.0
GTF2F1	PHB	0.6678627785030078	1.9974105924802643E-8
GTF2F1	SIRT5	0.6889926730912043	4.479621270192524E-5
NCOR1	RBM12	0.6875297618361146	1.222904444375672E-9
NCOR1	RBM28	0.6640885707973885	2.7759930887327755E-7
NCOR1	RBM27	0.7042035830683971	0.0
ZKSCAN1	PIWIL3	0.7003312937075896	0.0
HNF4A	C1QTNF1	0.6628189211987343	0.005595888854653452
MBD4	BTG4	1.5497839432702787	0.0
SUZ12	SBNO2	0.7191316667163885	0.0
CBX2	MEX3B	0.6591430474125356	3.6340643738697054E-6
MBD4	UNC45A	0.6923922612219165	0.005595888854653452
SMARCC2	KIAA0907	0.6414546204242567	0.005595888854653452
UBTF	FEZ2	0.63737913518166	0.0
BDP1	GUF1	0.6841056189178576	0.0
ZNF274	MKI67	0.678214906938735	4.479621270192524E-5
ZNF274	DHX36	0.6657971939769952	0.0
MBD4	BPY2	1.835895109127187	0.0
MBD4	GPR141	1.8406113207817862	0.0
MBD4	GPR149	1.2720407931757285	0.0
HNF4G	HILS1	0.9606609991527102	1.222904444375672E-9
MBD4	GPR150	1.830130847788497	0.0
MBD4	GPR120	0.8552853879727111	0.0
MBD4	GPR125	1.8187258920873013	0.0
ZBTB7A	C14orf153	0.6697611069701496	1.9974105924802643E-8
REST	CNPY2	1.1018311756216794	0.0
MBD4	GPR107	0.7109361206633716	4.479621270192524E-5
MBD4	GPR112	0.8286195226507899	0.0
MBD4	GPR111	0.912306808210231	2.7759930887327755E-7
MBD4	GPR116	1.0151209583995342	0.0
MBD4	GPR113	1.426432848784517	0.0
POLR3A	TH	0.6145578720063677	0.005595888854653452
GTF2F1	NPL	0.6453821826724159	0.005595888854653452
MBD4	GPR160	0.7923262069420186	0.0
POLR3A	CS	0.7686609896049872	2.7759930887327755E-7
MBD4	BRDT	0.9107739798050476	0.0
MBD4	BRS3	0.7416394352338213	0.005595888854653452
GTF2F1	MOG	0.6411691889599327	2.7759930887327755E-7
SIN3A	GABRR3	1.0422508082929811	0.0
KAT2A	UHRF2	0.6718291123149731	0.005595888854653452
CEBPZ	TAX1BP1	0.69300908075144	5.180251760812382E-4
MYOG	LOC401463	0.824717788638065	0.0
FOXA2	CTNNA2	1.1910576835088205	0.0
MBD4	DEFB109P1B	0.716084169781884	4.479621270192524E-5
H2AFZ	POC1A	0.6847189174376747	4.479621270192524E-5
SIX5	AFMID	0.7212098024651782	1.9974105924802643E-8
SMARCC2	KIAA0562	0.6530950632149012	0.0
TCF3	PTDSS1	0.9205171751965063	0.0
SIN3A	GABRB2	1.091228391005619	0.0
SIN3A	GABRA1	1.2583827867865864	0.0
SIN3A	GABRA5	1.2645763256750164	0.0
SIN3A	GABRA3	1.1939245911337217	0.0
SIN3A	GABRA6	1.2772187532975796	0.0
BCLAF1	WARS	0.6575889405483815	0.0
SIN3A	GABRG3	1.1803294695028674	0.0
SIN3A	GABRG2	1.2566539315119207	0.0
SIN3A	GABRG1	0.9763568440284561	0.0
REST	LOC341056	0.937724984467506	1.222904444375672E-9
CEBPZ	C2orf61	0.639231563929383	0.005595888854653452
TCF3	IL23A	0.7931301229990496	0.0
KAT2B	C21orf84	0.6452282236828465	1.222904444375672E-9
ETS1	SUV420H1	0.623515539089636	2.7759930887327755E-7
MXI1	SMAD6	0.6773255638358017	4.479621270192524E-5
MBD4	UNC13C	0.8458335725198293	0.0
CEBPZ	TBR1	0.6367250494104665	3.6340643738697054E-6
SIN3A	HIST1H2AA	1.2635224775290759	0.0
SIN3A	HIST1H2BA	1.203906929801376	0.0
TCF3	IL1F5	1.5410551044716196	0.0
TCF3	IL1F9	1.3385911866577889	0.0
TCF3	IL1F8	1.5683772353747434	0.0
TCF3	IL1F7	0.8574998010585072	0.0
HNF4G	RAF1	1.120158343594633	0.0
SMARCC2	KIAA0753	0.6303505647050803	3.6340643738697054E-6
CCNT2	PIWIL2	0.6198478421975983	3.6340643738697054E-6
USF2	RAVER2	0.6913974351667	3.6340643738697054E-6
E2F6	NUDCD2	0.6668516052986756	0.0
TCF3	IL17A	1.0717790005685965	0.0
TCF3	IL17F	0.9834554211343753	0.0
REST	USP18	1.2190018903541322	0.0
MYOD1	BRCC3	0.7169878910124327	4.479621270192524E-5
REST	USP29	1.302748864178456	0.0
TAL1	SNX11	0.6579275270575083	2.7759930887327755E-7
REST	USP31	1.25167913548023	0.0
HNF4A	LOC729121	0.6531978239200688	0.005595888854653452
IRF4	MYO5B	0.6225911534559772	5.180251760812382E-4
SP1	FCRL3	0.7748724630430234	0.0
ZEB1	OR13H1	0.887944623775454	1.222904444375672E-9
ZBTB33	NECAB2	0.6690099870152243	5.180251760812382E-4
HNF4G	HS3ST6	1.0387711202664744	0.0
FOXA2	LYZ	0.7678309699877721	4.479621270192524E-5
ZEB1	OR13C2	0.7057912640228319	0.0
ZC3H11A	KLHL22	0.6357408657298553	2.7759930887327755E-7
ELF1	DNM1P35	0.669065162823756	0.005595888854653452
REST	DSCR10	1.293968165419331	0.0
POLR3A	MGC14436	0.7293712673833903	3.6340643738697054E-6
FOXA2	LOR	1.2669185129870724	0.0
FOXA2	LPP	1.1404993047234946	0.0
CTCF	LOC221122	0.686353760072618	5.180251760812382E-4
KDM1A	SUPT4H1	0.6489989631613969	3.6340643738697054E-6
ZEB1	OR14I1	0.8980096208122594	0.0
TBP	QTRTD1	0.6468892080643601	4.479621270192524E-5
ZKSCAN1	DEFB109P1	0.8438549333362962	0.0
CTCF	PLAC1	0.6966174382722292	4.479621270192524E-5
FOXA2	LRRTM3	0.8203591964051076	2.7759930887327755E-7
FOXA2	LRRTM4	1.1240854212973455	0.0
FOXA2	LRRTM1	1.5471667575065418	0.0
FOXA2	NDP	1.410196358582244	0.0
CTCF	RNY5	0.6687254535097855	4.479621270192524E-5
FOXA2	NF1	0.8471273099071404	0.0
FOXA2	NGB	1.4069287574682225	0.0
SUZ12	SFRP1	0.6605235515952619	5.180251760812382E-4
CHD1	MYH4	0.6676424669853726	5.180251760812382E-4
CTCF	KIAA1644	0.7769455559404617	0.005595888854653452
MBD4	FGL1	1.1012319236534835	0.0
MBD4	PWWP2A	1.7577376537674168	0.0
MBD4	PWWP2B	1.8412902503231388	0.0
FOXA2	MMD	1.3773413052761172	0.0
MBD4	FGF3	1.826792073866049	0.0
MBD4	FGF4	1.7944724535630954	0.0
MBD4	FGF5	0.8458812771114803	0.0
MBD4	FGF6	0.9378768507849364	0.0
MBD4	FGF1	1.832012315502126	0.0
SIN3A	HIF3A	1.0052615886907996	3.6340643738697054E-6
MBD4	FGGY	1.4678094587238677	0.0
SMARCC1	ELAC2	0.6440379738209395	0.0
FOXA2	MT3	0.844111472147989	0.0
FOXA2	MT4	1.5424935751704827	0.0
GATA1	HBBP1	0.6883438717895995	0.0
KDM5B	ZNF737	0.6500423794968152	0.005595888854653452
SPI1	KIAA0087	0.6415703395829886	0.0
KDM5B	ZNF718	0.6088951043555159	3.6340643738697054E-6
KDM5B	ZNF713	0.6247993575866864	0.005595888854653452
TBP	DUS1L	0.6680945462755739	4.479621270192524E-5
HNF4A	MUM1	0.6623246173227838	0.005595888854653452
FOXA2	KC6	1.527939809604015	0.0
ZEB1	ANXA1	0.8102200854018883	2.7759930887327755E-7
ZEB1	ANXA2	0.8557518881027633	0.0
ELF1	RNF112	0.664014523478789	3.6340643738697054E-6
CTCF	MBLAC1	0.7136886671546635	5.180251760812382E-4
GTF3C2	OR5E1P	0.6906960001864397	2.7759930887327755E-7
GTF2F1	SLC35B2	0.6610333880229153	0.0
REST	C18orf20	0.7558266632158096	0.0
REST	C18orf21	1.2598970417962236	0.0
REST	C18orf34	1.172236143345622	0.0
REST	LSAMP	0.768720389365948	5.180251760812382E-4
REST	C18orf19	1.099635088521788	0.0
ZKSCAN1	CLLU1	0.8126180338869992	0.0
REST	C18orf18	1.2753183988575385	0.0
REST	C18orf62	1.2524098389253644	0.0
MBD4	GIYD2	0.8230022477851717	0.0
REST	CPNE1	0.8952093824697823	5.180251760812382E-4
SIN3A	LOC100271722	0.82910376796411	0.0
KDM5B	ZNF695	0.6607095746925498	0.0
MYOG	LOC402644	0.7850682126834574	0.0
SMARCC1	SCAMP5	0.6333023703794828	4.479621270192524E-5
SIN3A	DNAJC24	1.1710671956586358	0.0
SIN3A	DNAJC27	1.263604947912034	0.0
SPI1	PHYHIP	0.7322120277463812	5.180251760812382E-4
ATF2	SPERT	0.6357260451063126	0.005595888854653452
SIN3A	UGT3A1	1.0598893609600442	0.0
SIN3A	UGT3A2	1.0311010895081723	2.7759930887327755E-7
SIN3A	HSD17B2	0.8410315019091739	4.479621270192524E-5
SIN3A	LOC100271831	1.2350764017058862	0.0
SIN3A	LOC100271832	1.261891125547526	0.0
GTF3C2	OR5D16	0.7561166675438208	3.6340643738697054E-6
GTF3C2	OR5D18	0.7436185824250762	5.180251760812382E-4
GTF3C2	OR5D14	0.7181095100172766	5.180251760812382E-4
KDM5B	ZNF546	0.6472572919285966	5.180251760812382E-4
KDM5B	ZNF549	0.6732903444567815	1.9974105924802643E-8
HNF4G	TLX3	1.0650565474859837	0.0
FOXA2	HPX	1.5801445606751021	0.0
FOXA2	HRG	1.4247540402559982	0.0
IRF1	STK11IP	0.6497831797390646	1.9974105924802643E-8
MBD4	ZRANB2	1.024507163408551	0.0
SIN3A	LYZL2	1.2823254607003578	0.0
SIN3A	LYZL4	1.2633053085844725	0.0
SIN3A	LYZL6	1.2528038303389055	0.0
SIN3A	CHKB-CPT1B	1.1687511097159446	0.0
MXI1	TMEM8B	0.6665504384828277	0.005595888854653452
HNF4G	TLN2	0.9460365795576413	1.9974105924802643E-8
TBP	PEMT	0.670120023596145	5.180251760812382E-4
SIN3A	CWH43	1.1290020085236199	0.0
SMARCC1	PTEN	0.672843785686452	0.0
CHD1	LOC150527	0.6490642560915312	0.005595888854653452
SIN3A	UGT2B4	0.8670236642255311	3.6340643738697054E-6
REST	FKSG73	1.2506479578631196	0.0
REST	FKSG83	1.237133474079847	0.0
HDAC6	MYO3A	0.7090051580906847	5.180251760812382E-4
SIN3A	UGT2A1	1.1558311439051139	0.0
SIN3A	UGT2A3	1.2658200156755768	0.0
MXI1	RBM3	0.7534214604043065	0.0
SPI1	TMEM132E	0.7642788203681157	0.0
MXI1	TMEM65	0.7660307093308044	0.0
KDM5B	ZNF492	0.6819721880165298	0.0
FOXA2	IPW	0.9392027748149514	0.0
KDM5B	ZNF664	0.7099553146677208	0.0
SMARCC1	PUS3	0.7154596953622002	0.0
MBD4	FLJ34503	1.8194341542651224	0.0
FOXA2	ISX	1.121892542091013	0.0
KDM5B	ZNF613	0.6173183302505669	2.7759930887327755E-7
KDM5B	ZNF615	0.6877458439496179	5.180251760812382E-4
FOXA2	IVL	0.963352851573568	0.0
SIX5	DUSP22	0.6843154214051715	1.9974105924802643E-8
KDM5B	ZNF620	0.6453879952235272	1.222904444375672E-9
KDM5B	ZNF625	0.6005592996121112	0.005595888854653452
KDM5B	ZNF627	0.6879836261287996	2.7759930887327755E-7
KDM5B	ZNF638	0.6605060611683787	5.180251760812382E-4
FOXA2	IYD	1.540978120519466	0.0
ZEB1	OR10G9	0.8855662808388793	2.7759930887327755E-7
ZEB1	OR10H4	0.8724261104791595	0.005595888854653452
SPI1	TUBA4B	0.8182035092611694	1.9974105924802643E-8
KDM5B	ZNF607	0.7362723144643476	1.9974105924802643E-8
KDM5B	ZNF608	0.6838473635728254	5.180251760812382E-4
BCLAF1	RBBP7	0.6876086573188581	0.0
SIN3A	UGT1A3	1.306080830401496	0.0
SIN3A	UGT1A4	1.2196563586877802	0.0
SIN3A	UGT1A9	1.301322796271178	0.0
SIN3A	UGT1A5	1.1151203339060165	0.0
SIN3A	UGT1A6	1.2418083094386163	0.0
SIN3A	UGT1A7	1.2126867619133235	0.0
SIN3A	UGT1A8	1.202931870121441	0.0
FOXA2	ID4	1.0985510586638612	0.0
MYOD1	BTBD7	0.6664919939159383	0.005595888854653452
TBP	PFAS	0.6379334061839322	4.479621270192524E-5
HNF4G	TMC4	0.8658005146301904	5.180251760812382E-4
KDM5B	ZNF596	0.6390414965839141	0.005595888854653452
SIX5	SMR3A	0.6716170159707432	0.0
SIX5	SMR3B	0.7016088835650542	0.005595888854653452
FOXA2	FLG	0.6830503378709024	3.6340643738697054E-6
MBD4	UNC93A	1.400589343774407	0.0
KDM5B	ZNF329	0.6552797058537011	0.0
GABPA	CENPC1	0.6236452371111124	0.0
FOXA2	FTL	1.6248110615594327	0.0
FOXA2	FST	1.0136503281840334	0.0
TCF3	CX3CL1	1.2159121790435563	0.0
FOS	REM1	0.6621135792758304	3.6340643738697054E-6
SMARCC1	PRCC	0.6628361541152881	3.6340643738697054E-6
ZEB1	OR10K2	0.9132730713851817	1.222904444375672E-9
HNF4G	TNP2	0.8384622457425633	2.7759930887327755E-7
FOXA2	FEV	1.237427987786055	0.0
SIX5	ST6GALNAC6	0.754880377099021	0.005595888854653452
SPI1	KIAA0408	1.3133701095198853	0.0
GABPA	CDC40	0.6996907353400411	4.479621270192524E-5
FOXA2	FGA	1.3815402027699935	0.0
FOXA2	FGB	0.836455914570962	5.180251760812382E-4
RXRA	STAG3	0.640405293525485	5.180251760812382E-4
KDM5B	ZNF225	0.6574686408872223	0.0
USF2	MYADML	0.6843588149266536	5.180251760812382E-4
GABPA	CDC5L	0.6795242322702864	0.005595888854653452
ZEB1	OR10T2	0.882104250860267	5.180251760812382E-4
KDM5B	ZNF429	0.6903819397082231	1.222904444375672E-9
FOXA2	GPI	0.9661182663600418	0.0
FOXA2	GP2	1.5596314062518077	0.0
KDM5B	ZNF441	0.7067664767999606	0.0
KDM5B	ZNF443	0.637599362474036	0.0
