tf	target	mor	likelihood	state
ZHX1	IL21R	0.774320106316924	1	activation
ZHX1	POLR2J2	-0.988734008417843	1	inhibition
ZKSCAN1	XKRX	0.223042701711855	1	activation
ZKSCAN2	ACOT2	0.995172622233663	1	activation
ZNF107	MRPL47	0.99947748913919	1	activation
ZNF107	MED10	0.607393537091428	1	activation
ZNF107	SLC27A1	0.403814399739729	1	activation
ZNF107	MYO5B	-0.162958459389104	1	inhibition
ZNF107	E2F6	0.849613438768324	1	activation
ZNF107	ADAM23	0.281636762160901	1	activation
ZNF107	INO80	0.573216639912132	1	activation
ZNF154	CYFIP1	0.577534646549267	1	activation
ZNF154	FGD5	0.963907821542381	1	activation
ZNF154	IL2RB	0.668521752623612	1	activation
ZNF154	GADD45GIP1	-0.820551709027559	1	inhibition
ZNF154	ALDOB	0.994695721356333	1	activation
ZNF154	CIRBP	0.97164766131498	1	activation
ZNF16	ANGPTL4	0.997950292556418	1	activation
ZNF174	SLC25A29	-0.97786441618558	1	inhibition
ZNF20	PLXND1	-0.99881129138454	1	inhibition
ZNF20	GPATCH3	-0.889349260716283	1	inhibition
ZNF20	AKIRIN1	0.680171371797875	1	activation
ZNF20	FMNL1	0.177711616230031	1	activation
ZNF211	PRR5L	0.43258785661555	1	activation
ZNF211	FDXR	0.457388219568232	1	activation
ZNF211	MSMP	0.0979993834592411	1	activation
ZNF211	NAPB	-0.780056454617178	1	inhibition
ZNF211	PSD3	0.986227995493286	1	activation
ZNF211	NDUFA6	0.901724621838819	1	activation
ZNF211	MANEA	0.0905477902614588	1	activation
ZNF211	GTF2IRD2P1	0.748560385445757	1	activation
ZNF211	ERAL1	-0.0951659282079373	1	inhibition
ZNF211	PSENEN	-0.234276467602881	1	inhibition
ZNF215	GSDMB	0.594681406197636	1	activation
ZNF222	SH3BGR	-0.843636237227253	1	inhibition
ZNF223	MED12	0.750778392961104	1	activation
ZNF223	EIF4B	0.92830870513568	1	activation
ZNF223	FLYWCH1	0.60879739541635	1	activation
ZNF223	DLGAP2	0.251260265686392	1	activation
ZNF223	CSNK2A1	0.989203875727204	1	activation
ZNF227	DNAJC6	0.216846504337149	1	activation
ZNF227	PRODH	0.110749013046752	1	activation
ZNF227	FUT2	0.348254198375735	1	activation
ZNF227	IRS2	-0.225956773753003	1	inhibition
ZNF227	IGSF22	-0.266328655504171	1	inhibition
ZNF227	SNAI3	0.890546945525751	1	activation
ZNF227	SP110	0.300093111332135	1	activation
ZNF229	ZNF431	0.997906348746991	1	activation
ZNF229	HBA1	-0.999162473287707	1	inhibition
ZNF236	NRIP2	0.389644614545883	1	activation
ZNF256	CD53	-0.245655016394183	1	inhibition
ZNF260	ARTN	0.328304749598385	1	activation
ZNF273	TXNRD1	0.586134271011802	1	activation
ZNF277	GNAI1	0.945816097779324	1	activation
ZNF281	IER5	0.201879701139968	1	activation
ZNF281	SHE	0.918008937794236	1	activation
ZNF281	NR1D2	-0.143065010349143	1	inhibition
ZNF281	SLC27A6	0.996589366474471	1	activation
ZNF281	TACR2	0.930303245334645	1	activation
ZNF281	RNF139	0.392465376453278	1	activation
ZNF296	SLC1A5	-0.0368270730069455	1	inhibition
ZNF3	DYM	0.829596440571365	1	activation
ZNF3	LZTR1	0.983865569723753	1	activation
ZNF3	CMIP	-0.326870345034929	1	inhibition
ZNF3	MED19	0.963034467844369	1	activation
ZNF3	ZNHIT6	0.431137498112872	1	activation
ZNF3	FAM111B	0.0958192528285625	1	activation
ZNF3	RAB3GAP1	0.154171605315125	1	activation
ZNF3	PLIN1	-0.0623224111129718	1	inhibition
ZNF3	NFKBID	0.450068802434695	1	activation
ZNF3	RAD51	0.99162048810069	1	activation
ZNF30	MRPS27	0.588989380835566	1	activation
ZNF30	VENTX	-0.925175396035997	1	inhibition
ZNF30	C19orf47	0.948573563063096	1	activation
ZNF30	TMBIM1	-0.0326247078091542	1	inhibition
ZNF30	PLOD3	-0.971558926901995	1	inhibition
ZNF335	GLRA1	0.892865760044967	1	activation
ZNF35	ACY3	0.151799469197652	1	activation
ZNF354A	KATNAL2	0.873092598770109	1	activation
ZNF367	CYP17A1	-0.0475025320265857	1	inhibition
ZNF383	COL18A1	-0.785770682964744	1	inhibition
ZNF385D	SF3B4	0.270884643761059	1	activation
ZNF385D	AKR7L	0.97059475326045	1	activation
ZNF385D	MED31	-0.0633375420375377	1	inhibition
ZNF385D	MSTO1	0.764880245250489	1	activation
ZNF385D	ECM1	-0.0317824991949728	1	inhibition
ZNF385D	PSD3	-0.0966173565071254	1	inhibition
ZNF385D	ZGPAT	-0.227330482675665	1	inhibition
ZNF385D	CFP	-0.160773550465677	1	inhibition
ZNF396	GJB7	0.187662538199921	1	activation
ZNF398	RAB26	-0.697844403241412	1	inhibition
ZNF398	BBC3	-0.0422191499793704	1	inhibition
ZNF398	RPL10	-0.658581874179121	1	inhibition
ZNF398	ACSS1	-0.0861644800316824	1	inhibition
ZNF398	CACNG4	0.716183168831695	1	activation
ZNF398	LAMP2	0.172452189914814	1	activation
ZNF398	CORIN	0.26269405225542	1	activation
ZNF398	ADAMTS10	-0.150170569826502	1	inhibition
ZNF416	SNTB1	0.717381192555776	1	activation
ZNF420	RNF123	0.173320544259899	1	activation
ZNF420	HMGN3	0.98899301194371	1	activation
ZNF420	OLFML2A	0.818397741219327	1	activation
ZNF420	TNIP2	-0.923388057904026	1	inhibition
ZNF420	SEC16B	-0.977728230954945	1	inhibition
ZNF420	SDCCAG8	0.516281688205576	1	activation
ZNF426	SLC38A5	0.550011190071362	1	activation
ZNF426	GPR55	-0.34203083257935	1	inhibition
ZNF431	UBTD1	0.889371569645852	1	activation
ZNF431	EPS8L2	0.118910156321919	1	activation
ZNF431	TMEM203	0.813944165514248	1	activation
ZNF431	ZNF229	0.997906348746991	1	activation
ZNF431	IVNS1ABP	0.757355063964657	1	activation
ZNF431	ACAD9	0.284059359888609	1	activation
ZNF440	THOC3	-0.212507197131739	1	inhibition
ZNF446	ZNF451	0.98899301194371	1	activation
ZNF446	NINJ2	-0.709321264088832	1	inhibition
ZNF446	GDAP2	0.15981843700768	1	activation
ZNF446	CBX5	0.976693392281082	1	activation
ZNF446	SHQ1	0.982270297851603	1	activation
ZNF446	HINT2	0.733832606508795	1	activation
ZNF446	RET	0.999457175776217	1	activation
ZNF446	ANAPC2	0.943252665516216	1	activation
ZNF446	RNF103	-0.0556035662524838	1	inhibition
ZNF446	WNT10A	-0.35228481739219	1	inhibition
ZNF446	PRICKLE2	-0.270880549934365	1	inhibition
ZNF446	ULBP1	0.961458862323983	1	activation
ZNF45	GJB7	0.291398357208165	1	activation
ZNF462	HLF	-0.326870345034929	1	inhibition
ZNF468	CLCC1	0.100221190232826	1	activation
ZNF471	SLC35F5	-0.0317824991949728	1	inhibition
ZNF474	CCDC102B	0.97199074341988	1	activation
ZNF483	KIR2DL3	-0.522619049135489	1	inhibition
ZNF483	FLNC	0.88698856342067	1	activation
ZNF483	KIF5C	-0.171913678783876	1	inhibition
ZNF483	KCNIP4	0.805721220053893	1	activation
ZNF483	RNF222	0.887588366502231	1	activation
ZNF483	ZNF518B	0.995548863988949	1	activation
ZNF483	PLEKHH2	0.876370346974957	1	activation
ZNF502	WAS	0.306389040703626	1	activation
ZNF506	WDHD1	-0.190862295052907	1	inhibition
ZNF514	OCLN	0.922882329477326	1	activation
ZNF517	MPRIP	0.943579014921657	1	activation
ZNF517	PACRGL	0.246776038585519	1	activation
ZNF517	RBM3	-0.969216973886983	1	inhibition
ZNF517	IPO11	0.99440357053754	1	activation
ZNF517	ADAMTS13	0.297594527687156	1	activation
ZNF517	ACSM1	0.603171393864312	1	activation
ZNF517	ATG2B	0.922450161395217	1	activation
ZNF518B	ZNF483	0.995548863988949	1	activation
ZNF524	DGCR8	0.95836689523288	1	activation
ZNF524	PAPSS2	-0.0455519177801689	1	inhibition
ZNF524	CTSZ	-0.785770682964744	1	inhibition
ZNF524	PUS7	0.980527637603576	1	activation
ZNF524	TAS2R19	0.904359944044137	1	activation
ZNF525	FOXM1	0.486800987725245	1	activation
ZNF528	PLEKHG5	0.173320544259899	1	activation
ZNF534	GDF9	0.927496704416497	1	activation
ZNF549	CHGA	-0.283220747119916	1	inhibition
ZNF549	KLC2	0.741829560676184	1	activation
ZNF549	TSC22D3	0.998104082594793	1	activation
ZNF549	NBEAL1	0.434039284153648	1	activation
ZNF549	STMN1	0.8210307250933	1	activation
ZNF555	ALB	0.992983711402501	1	activation
ZNF561	UCP3	0.16901153441952	1	activation
ZNF562	PER2	0.902786207333987	1	activation
ZNF562	PHF13	0.732677611832625	1	activation
ZNF562	CSNK1A1L	0.953161146694045	1	activation
ZNF562	CPAMD8	-0.272407136151456	1	inhibition
ZNF562	SRBD1	0.5339201288331	1	activation
ZNF562	ATP7B	0.97444299906488	1	activation
ZNF562	TTC21B	-0.255873051089315	1	inhibition
ZNF565	CRADD	-0.07371342564931	1	inhibition
ZNF565	WWP2	0.708932111667415	1	activation
ZNF565	PDSS2	0.951202285668848	1	activation
ZNF565	SESN3	-0.935476676869021	1	inhibition
ZNF565	SMCR5	0.979911867085685	1	activation
ZNF566	LMOD3	-0.0329098867647367	1	inhibition
ZNF573	PRH2	0.705266565437065	1	activation
ZNF573	KHDRBS3	-0.5333764853393	1	inhibition
ZNF577	LSM14A	0.998491881872116	1	activation
ZNF578	TTC21B	0.428240081506686	1	activation
ZNF583	BCL2L1	-0.0895389372123263	1	inhibition
ZNF597	PGM5P2	0.600348029977622	1	activation
ZNF597	GSPT2	0.922015844531779	1	activation
ZNF597	FLT3	0.691603251859113	1	activation
ZNF597	TSSK6	0.125518287151441	1	activation
ZNF598	POLK	0.737278783756847	1	activation
ZNF598	REV1	0.837840553944191	1	activation
ZNF598	SLC23A1	0.999208611438629	1	activation
ZNF598	SH3BP4	-0.311998635349917	1	inhibition
ZNF598	TMEM11	0.615789356933096	1	activation
ZNF598	KLHL18	0.328304749598385	1	activation
ZNF598	RASL11B	-0.827290833118463	1	inhibition
ZNF598	TMEM223	0.894009326451628	1	activation
ZNF598	POLR1E	0.995457490967774	1	activation
ZNF598	DDX50	0.868382592122481	1	activation
ZNF598	CDK9	0.833758442586127	1	activation
ZNF598	TTC21B	0.996542145418886	1	activation
ZNF598	KLC3	0.988411554535915	1	activation
ZNF598	MDM1	0.681452509091262	1	activation
ZNF611	SALL2	0.979019035293364	1	activation
ZNF611	PMEPA1	-0.601456614153984	1	inhibition
ZNF611	THOC3	0.88578080713522	1	activation
ZNF611	SEMA3C	-0.283220747119916	1	inhibition
ZNF614	CITED2	0.122177762730392	1	activation
ZNF614	CHPT1	-0.137179686476618	1	inhibition
ZNF614	MORC3	0.895142417915978	1	activation
ZNF614	GOLGB1	0.93743632741652	1	activation
ZNF614	TMEM42	-0.882801413137703	1	inhibition
ZNF614	FCER1A	-0.552937518925359	1	inhibition
ZNF614	RNF10	-0.996525021770722	1	inhibition
ZNF614	RPS21	0.0991050444884182	1	activation
ZNF620	CA13	-0.148113953276776	1	inhibition
ZNF629	C4orf3	-0.91229919471798	1	inhibition
ZNF646	SNORD87	-0.355727166752996	1	inhibition
ZNF649	HSPA4	0.237962653111232	1	activation
ZNF652	YTHDC2	0.538317410910628	1	activation
ZNF653	ANGPTL4	0.999214495460971	1	activation
ZNF654	LAMC1	0.435491757318072	1	activation
ZNF660	BEND7	-0.515419085998233	1	inhibition
ZNF665	GBP7	0.115083991130518	1	activation
ZNF667	SMO	0.824495850924053	1	activation
ZNF670	BATF3	-0.0425784270651466	1	inhibition
ZNF670	CEP72	0.604580515882776	1	activation
ZNF670	WDR76	0.989813834325805	1	activation
ZNF670	DIS3	0.198015180483757	1	activation
ZNF69	SIGLEC5	0.345563120618272	1	activation
ZNF69	DALRD3	0.994056749142466	1	activation
ZNF69	CELSR3	-0.0613213962867417	1	inhibition
ZNF69	EPS8L2	0.894577177523971	1	activation
ZNF69	CYBRD1	0.164784169145159	1	activation
ZNF69	CBFB	0.900653017392399	1	activation
ZNF69	PLS3	-0.155405228411216	1	inhibition
ZNF69	ZFP3	-0.973886964220614	1	inhibition
ZNF69	ACTR6	0.466193127770794	1	activation
ZNF69	LAIR1	0.891711654410711	1	activation
ZNF69	TAPBPL	0.187662538199921	1	activation
ZNF69	WDR44	0.999172424064316	1	activation
ZNF69	DPY19L1	-0.657014386186324	1	inhibition
ZNF700	CPM	-0.639508218022168	1	inhibition
ZNF704	IGFL4	-0.0374655300659123	1	inhibition
ZNF706	SLAMF1	-0.0415086852383839	1	inhibition
ZNF71	UGT2B11	0.455922913096259	1	activation
ZNF71	CHML	0.651330829874175	1	activation
ZNF71	DTX2	-0.167392897021059	1	inhibition
ZNF71	TMED8	0.940237492127049	1	activation
ZNF71	SCAMP4	0.423902555580201	1	activation
ZNF710	DNAH3	0.882713510778668	1	activation
ZNF717	SVIL	0.281636762160901	1	activation
ZNF721	CSGALNACT1	0.615789356933096	1	activation
ZNF721	PRPF18	0.448607174506304	1	activation
ZNF727	LIME1	-0.724618289724483	1	inhibition
ZNF74	ZNF749	0.999276551767159	1	activation
ZNF749	RPS15AP10	0.982600759520868	1	activation
ZNF749	ZNF74	0.999276551767159	1	activation
ZNF749	ITFG2	0.98764396333833	1	activation
ZNF749	CCDC102B	0.923740252175024	1	activation
ZNF75A	IPPK	-0.105711545320538	1	inhibition
ZNF75A	MECR	0.669826600994324	1	activation
ZNF75A	DHH	-0.140098809768967	1	inhibition
ZNF75A	HYAL3	0.340209133133795	1	activation
ZNF75A	ASGR2	0.804791116456096	1	activation
ZNF75A	ZNF286B	-0.165164897920204	1	inhibition
ZNF75A	EEF1B2	-0.510006266034632	1	inhibition
ZNF75A	ATL3	0.259230678194656	1	activation
ZNF773	GPR65	0.991170812111393	1	activation
ZNF778	ZNF781	0.224086996619296	1	activation
ZNF778	ZNF782	0.159002117132921	1	activation
ZNF778	BAG4	0.756267035639929	1	activation
ZNF778	MPP4	0.280429958395584	1	activation
ZNF778	PER3	-0.442846151609074	1	inhibition
ZNF780B	WDR53	-0.80114272441773	1	inhibition
ZNF781	ZNF778	0.224086996619296	1	activation
ZNF782	NR4A1	-0.107292722891221	1	inhibition
ZNF782	ZNF778	0.159002117132921	1	activation
ZNF791	SNORA57	0.914295697935252	1	activation
ZNF791	NARS2	0.963254622720218	1	activation
ZNF791	NHSL2	0.291398357208165	1	activation
ZNF791	CCDC15	-0.748417055013061	1	inhibition
ZNF792	MST1	0.975667335273148	1	activation
ZNF81	KRT18	0.28527513428901	1	activation
ZNF823	TTLL6	0.862115619746067	1	activation
ZNF823	COL11A2	0.288940239183128	1	activation
ZNF823	CRTC3	0.979148822850079	1	activation
ZNF823	RAB3IP	-0.968459325842486	1	inhibition
ZNF823	DDAH2	-0.0425784270651466	1	inhibition
ZNF823	WASF1	0.227239710834542	1	activation
ZNF823	RABGAP1	0.507442168302192	1	activation
ZNF823	CELSR2	0.926676500979151	1	activation
ZNF823	CD27	0.994973422285095	1	activation
ZNF823	EVPL	0.707713204342122	1	activation
ZNF823	HLA-J	0.988705812068636	1	activation
ZNF823	HMGN4	0.813043635375303	1	activation
ZNF823	REEP4	0.138161456813214	1	activation
ZNF823	SPIN3	0.945501537208307	1	activation
ZNF831	MYSM1	0.947364228450458	1	activation
ZNF835	POLI	0.988705812068636	1	activation
ZNF835	RBM5	0.991342046218218	1	activation
ZNF835	ULK3	-0.954935880832872	1	inhibition
ZNF835	RASSF7	0.964123152273282	1	activation
ZNF835	CDAN1	0.604580515882776	1	activation
ZNF835	SLCO2A1	0.505968147260103	1	activation
ZNF835	GABARAPL1	-0.986746856082392	1	inhibition
ZNF835	RNF213	0.103633188393777	1	activation
ZNF835	NUP85	0.597517978177506	1	activation
ZNF836	ZBTB2	0.999978898472252	1	activation
ZNF845	FAM89A	0.682730944129105	1	activation
ZNF860	CPM	0.719768170583987	1	activation
ZNF880	ZNF92	0.514809107229855	1	activation
ZNF90	PRPF18	0.769108534924596	1	activation
ZNF92	ANKRD16	0.350954485402185	1	activation
ZNF92	UBE2V1	0.971300662539418	1	activation
ZNF92	NTSR1	0.207776489832818	1	activation
ZNF92	OPHN1	0.508916011344183	1	activation
ZNF92	GPX3	0.851883867906329	1	activation
ZNF92	ZNF880	0.514809107229855	1	activation
ZNF92	ZNF91	0.937792844692812	1	activation
ZSCAN22	USP13	0.997378800826801	1	activation
ZSCAN22	AVIL	0.560197158201232	1	activation
ZSCAN22	BCAP29	0.833758442586127	1	activation
ZSCAN22	GALT	0.987242429795888	1	activation
ZSCAN22	TIMD4	0.862115619746067	1	activation
ZSCAN22	BICC1	0.0880059029952071	1	activation
ZXDC	CELP	0.747446568525455	1	activation
