TF	size	nes	pval	pval.fdr
ZNF81	5	0.749606476582111	0.453491748989931	0.991074299191806
ZNF768	5	-0.749501609523972	0.453554928904958	0.991074299191806
ZNF85	4	0.749166226659896	0.45375702246162	0.991074299191806
ZNF90	12	0.748467061974357	0.454178485368587	0.991074299191806
ZFP1	5	0.748404939280766	0.454215944173077	0.991074299191806
GCM2	4	-0.742021157295375	0.458074516910869	0.991074299191806
IRF5	12	-0.740072814671952	0.459255813137594	0.991074299191806
HES6	11	-0.738668116879837	0.460108550610794	0.991074299191806
ZNF680	4	0.738438889955922	0.460247789412185	0.991074299191806
ZNF793	4	0.73711418410052	0.461052914152715	0.991074299191806
PA2G4	5	-0.736285654111292	0.461556874849318	0.991074299191806
MAX	8	0.730775064364604	0.464916556821721	0.991074299191806
CEBPG	9	0.730753210142979	0.464929907866567	0.991074299191806
ZNF346	6	0.730018383325636	0.46537894778079	0.991074299191806
PATZ1	6	0.72959128536929	0.465640050656264	0.991074299191806
MEF2C	9	0.727083960376367	0.467174523845422	0.991074299191806
HMBOX1	9	0.724254472980989	0.468909521646993	0.991074299191806
GTF2IRD2	7	0.723307672190376	0.469490880272323	0.991074299191806
MYNN	8	-0.723098485236944	0.469619379856212	0.991074299191806
ZNF121	4	0.720439946014127	0.471254162594207	0.991074299191806
ZNF337	6	-0.719395200315177	0.471897453314962	0.991074299191806
KLF8	7	0.718770107321188	0.472282578769454	0.991074299191806
NFIA	14	-0.718677842950028	0.47233943834417	0.991074299191806
HSF2	6	0.715947940897402	0.474023494622244	0.991074299191806
MAFF	4	-0.715646813505734	0.474209459737969	0.991074299191806
LTF	21	-0.714613656504656	0.474847803814092	0.991074299191806
ZNF584	9	0.713068453536136	0.475803399235929	0.991074299191806
GTF2IRD1	4	-0.710692095486069	0.477275058997426	0.991074299191806
ZNF302	8	-0.710538873216208	0.4773700337482	0.991074299191806
CC2D1A	6	0.704205318514362	0.481304919368118	0.991074299191806
ZNF704	11	-0.703999086286876	0.481433342630044	0.991074299191806
HEY2	7	-0.698573572196612	0.484818564415775	0.991074299191806
ZNF260	8	-0.698053089286218	0.485143993620857	0.991074299191806
ZNF331	5	0.69358931636661	0.487939795604244	0.991074299191806
ZNF564	13	0.689314331868665	0.490625480865052	0.991074299191806
ZNF766	10	0.686204216692513	0.492584339128611	0.991074299191806
ERG	6	0.67909801925696	0.49707575742553	0.991074299191806
ZNF43	5	-0.679081899461573	0.497085970565308	0.991074299191806
ZNF79	7	0.678785846464827	0.497273562965457	0.991074299191806
ZNF808	4	0.678725006316942	0.497312118670545	0.991074299191806
PPARA	6	0.678126153891979	0.497691709232833	0.991074299191806
MBD6	6	0.672059554741368	0.50154578337727	0.991074299191806
BATF2	14	0.671019250609312	0.502208266062475	0.991074299191806
TCF3	7	0.670615985238364	0.502465196490279	0.991074299191806
ZNF710	10	0.669675600359358	0.503064609088352	0.991074299191806
ZBED3	8	-0.669042488595568	0.503468374821592	0.991074299191806
PIN1	8	0.665189298352107	0.505929424447687	0.991074299191806
RARA	18	0.663665769971774	0.506904252253414	0.991074299191806
HOXA2	7	0.663469673206673	0.507029796194164	0.991074299191806
GTF2B	8	0.661337765130437	0.508395727657519	0.991074299191806
ZNF277	7	0.659294912537405	0.509706408693137	0.991074299191806
ZSCAN29	5	0.656649133257334	0.51140654858373	0.991074299191806
FOXJ3	7	-0.655960434751719	0.511849581576936	0.991074299191806
ZNF630	4	-0.65492290527397	0.512517392039345	0.991074299191806
ZNF418	8	0.652275870803586	0.514223222977368	0.991074299191806
ZNF398	8	-0.652203863411148	0.514269667986414	0.991074299191806
JUNB	6	0.650484725733766	0.515379164916184	0.991074299191806
SP110	18	0.650138422374355	0.515602812432598	0.991074299191806
E2F7	9	-0.647525686352471	0.517291775754619	0.991074299191806
ZNF589	7	0.646237819095125	0.518125350559814	0.991074299191806
TFCP2	6	-0.646065469855429	0.518236956642673	0.991074299191806
SOX10	5	-0.643206574001366	0.520090068170521	0.991074299191806
LHX3	9	0.642807939468881	0.520348730772093	0.991074299191806
REST	10	0.642485485131055	0.5205580107127	0.991074299191806
ZNF771	8	0.640983784145633	0.521533218590559	0.991074299191806
ZNF879	6	0.640294173827012	0.521981367770268	0.991074299191806
ZNF219	5	-0.639470412238082	0.52251695571758	0.991074299191806
ZNF691	4	-0.636778378710727	0.524269211475574	0.991074299191806
ZNF365	20	-0.636207693476204	0.524641059320438	0.991074299191806
KLF5	6	-0.633651983101791	0.526307967887035	0.991074299191806
ZNF561	6	0.633341435936945	0.526510699985198	0.991074299191806
ZNF671	4	0.629536228037656	0.528998058757753	0.991074299191806
ZNF491	10	-0.629037000839661	0.529324832861603	0.991074299191806
ZNF677	10	0.628568217712433	0.529631772934827	0.991074299191806
EBF1	10	0.627492396292697	0.530336518857903	0.991074299191806
MEF2A	5	-0.627046703719938	0.530628621283616	0.991074299191806
BATF3	7	-0.626103110566202	0.531247312100436	0.991074299191806
FOXO3	8	-0.622828061508248	0.533397515816156	0.991074299191806
THAP6	4	0.622450612431767	0.533645609004392	0.991074299191806
ZNF432	5	0.621464775197609	0.534293864045019	0.991074299191806
ZNF394	5	-0.621286959044603	0.534410832564074	0.991074299191806
GATAD2B	16	0.618644077921199	0.536150857602176	0.991074299191806
ZNF566	6	-0.614630635536363	0.538798677813355	0.991074299191806
ZNF467	6	0.613686061854541	0.539422800574062	0.991074299191806
GPBP1	7	-0.613169947751857	0.539763973530443	0.991074299191806
RBPJ	10	-0.610944010636837	0.541236647311967	0.991074299191806
SOX18	7	0.610217361077312	0.541717830752902	0.991074299191806
TBX6	10	-0.60981844397133	0.541982082269335	0.991074299191806
PBX4	4	0.604691123827651	0.545384246961364	0.991074299191806
ARNTL	14	-0.604471927445857	0.545529927667713	0.991074299191806
SOHLH2	9	0.603979557457678	0.54585723340464	0.991074299191806
ZNF234	6	0.602623603879926	0.546759114270184	0.991074299191806
TEF	6	-0.602163090221737	0.547065581944965	0.991074299191806
ARID3A	7	0.598378144234936	0.549587645594714	0.991074299191806
ZNF93	8	-0.597701959304353	0.55003881788636	0.991074299191806
ETV7	8	-0.597172002858748	0.550392549330097	0.991074299191806
SP140L	4	0.595846112455395	0.551278035277564	0.991074299191806
ATF1	9	0.594961709286205	0.551869066443461	0.991074299191806
FOXP4	13	0.594658311992186	0.55207189322432	0.991074299191806
TAL1	14	0.589334628055199	0.555636819961657	0.991074299191806
ZNF841	13	0.588685205544288	0.556072464145505	0.991074299191806
PCGF6	5	-0.586005803348726	0.557871614969073	0.991074299191806
ZNF175	7	-0.584888200323955	0.558622893175846	0.991074299191806
KDM2A	8	-0.584536342446351	0.558859521761106	0.991074299191806
NR5A2	4	0.582654048622743	0.56012621280863	0.991074299191806
RFX4	4	0.582523124247115	0.560214370202851	0.991074299191806
CREB3L2	11	0.582270842179233	0.560384262264023	0.991074299191806
ZBTB4	8	-0.581163557805528	0.561130225971636	0.991074299191806
IRX5	6	-0.580833443853356	0.561352712581593	0.991074299191806
TCF7L1	4	-0.579979034405105	0.561928756239308	0.991074299191806
DDIT3	9	-0.575341024125621	0.565060681612475	0.991074299191806
CLOCK	4	0.574781209381058	0.56543927656636	0.991074299191806
THAP9	9	0.574208535614021	0.565826693968971	0.991074299191806
AHR	5	-0.573682062654454	0.566182968649485	0.991074299191806
ZNF304	14	0.572138178338519	0.567228366050771	0.991074299191806
ZNF442	6	0.571659325911815	0.56755279514786	0.991074299191806
AKAP8L	9	-0.56987846864055	0.568760129425153	0.991074299191806
GFI1B	8	-0.568203443368606	0.569896833618084	0.991074299191806
ZFP90	9	0.566979435373555	0.570728153435212	0.991074299191806
ARID2	9	0.563939918883739	0.572795021637018	0.991074299191806
ETV3	6	-0.561497034314335	0.574458751483121	0.991074299191806
ZHX3	7	0.560024436514122	0.575462769871641	0.991074299191806
ZNF681	9	0.556102064499607	0.578141083857286	0.991074299191806
ZFP82	9	0.556068605330892	0.578163955985222	0.991074299191806
JUND	5	0.556019767408728	0.578197341535612	0.991074299191806
PLSCR1	4	-0.555858484121637	0.578307601055277	0.991074299191806
NKX3-1	9	-0.554792447265914	0.579036633769267	0.991074299191806
ZSCAN12	5	0.554526618133062	0.579218494065898	0.991074299191806
ZGLP1	4	0.552429519522514	0.580654110473485	0.991074299191806
KCMF1	5	-0.55210215365676	0.580878366476098	0.991074299191806
ZNF233	4	-0.549161133326447	0.58289487460212	0.991074299191806
ZBTB26	11	0.548753991986175	0.583174287843608	0.991074299191806
DR1	4	-0.548324806545264	0.583468897120829	0.991074299191806
PRDM16	14	0.548257208670599	0.583515305205164	0.991074299191806
ZNF280D	7	0.547392690340453	0.584108976058004	0.991074299191806
ZNF430	4	-0.547267540988546	0.584194940294793	0.991074299191806
ERF	7	-0.54549844537136	0.585410749458548	0.991074299191806
ZNF559	7	0.540916901244163	0.588564860926328	0.991074299191806
SMAD3	9	0.539730156142417	0.589383140027551	0.991074299191806
ZNF396	7	0.53841949143578	0.590287472851672	0.991074299191806
ZNF428	8	0.53313506342257	0.59394008861141	0.991074299191806
THAP11	9	-0.533111487727247	0.593956407361452	0.991074299191806
LBX2	9	0.532791680874876	0.594177793226763	0.991074299191806
BCL11A	7	0.53241833045372	0.594436292282915	0.991074299191806
TFEC	5	0.53239665423386	0.594451301966709	0.991074299191806
STAT5B	7	-0.532239189057928	0.594560343820732	0.991074299191806
ZNF136	5	0.531545211705053	0.595041019752148	0.991074299191806
ZNF519	7	0.530152627027933	0.596006113342155	0.991074299191806
ZNF345	5	0.528166671611793	0.59738365937354	0.991074299191806
ZNF510	10	0.528163985749101	0.597385523385844	0.991074299191806
ZNF845	4	-0.526437897172659	0.598583990489463	0.991074299191806
ZNF708	8	-0.52367019495142	0.600507949395612	0.991074299191806
EOMES	10	-0.522949468121345	0.601009418616183	0.991074299191806
TSHZ2	16	0.52020419168775	0.602921264101626	0.991074299191806
TCF12	6	0.517554922476274	0.604768839656946	0.991074299191806
MEIS1	7	0.517227244512722	0.604997535559606	0.991074299191806
ZBED1	6	-0.51610852486067	0.605778614249569	0.991074299191806
JAZF1	5	0.514973666451014	0.60657142177107	0.991074299191806
ZNF570	4	-0.512383287383179	0.608382785269915	0.991074299191806
ZNF703	7	0.511758372793214	0.608820127206267	0.991074299191806
ZNF347	5	0.508553033613416	0.611065556719962	0.991074299191806
ZNF764	9	0.508057785889758	0.611412818718549	0.991074299191806
ZNF48	9	-0.507471221719028	0.611824223794825	0.991074299191806
ZNF343	4	0.507112899190734	0.612075604746407	0.991074299191806
ZBTB6	5	-0.506098757337988	0.612787322878742	0.991074299191806
ZNF543	4	0.503940640967016	0.614303090278615	0.991074299191806
AEBP2	11	0.503168831043794	0.614845576805037	0.991074299191806
MITF	7	-0.503128679353451	0.614873804225224	0.991074299191806
ZNF618	7	0.49854476464656	0.618100125787123	0.991074299191806
GLIS2	12	-0.498044151635912	0.618452922964957	0.991074299191806
RFX1	4	-0.496795363987631	0.61933336480199	0.991074299191806
TOPORS	6	-0.491514841366384	0.623062357751954	0.991074299191806
ZNF627	5	0.490641863559863	0.623679771748876	0.991074299191806
ZNF669	8	0.486775772045361	0.626417241570867	0.991074299191806
HESX1	7	-0.483990610263907	0.628392532989374	0.991074299191806
NR1D1	9	0.481710135548674	0.630011874950044	0.991074299191806
XPA	5	0.48054496179852	0.630839940436747	0.991074299191806
NFYA	5	-0.48037989869987	0.630957284976297	0.991074299191806
CENPT	5	-0.479648222803857	0.631477550618659	0.991074299191806
ZNF761	4	0.47826311288766	0.632462947117648	0.991074299191806
ZNF569	9	0.478201913364241	0.632506500827302	0.991074299191806
TSHZ1	8	-0.477451321220811	0.633040776480753	0.991074299191806
NFE2L3	9	0.476533263039154	0.633694515725867	0.991074299191806
ZNF362	8	0.475464303249036	0.6344560707944	0.991074299191806
RBCK1	21	0.475366705941322	0.634525620981199	0.991074299191806
TEAD4	4	0.474601895590824	0.635070754896562	0.991074299191806
PRMT3	6	0.470933259310781	0.637688396151652	0.991074299191806
ZNF189	5	0.470077434894245	0.638299695161325	0.991074299191806
HOXB3	7	-0.469847336287237	0.638464092166682	0.991074299191806
HIVEP2	6	0.468851433585239	0.639175832935673	0.991074299191806
ZNF880	16	-0.462125260482833	0.643991496364065	0.991074299191806
ZFP37	11	-0.457910534280877	0.647016718318608	0.991074299191806
GATA3	23	0.457325946973291	0.647436782515853	0.991074299191806
PAX6	9	0.456454670966329	0.64806305969852	0.991074299191806
ZNF19	5	0.455004203424928	0.64910621479239	0.991074299191806
ZNF619	5	-0.45359152206809	0.650122856627665	0.991074299191806
GMEB1	5	0.453531699569297	0.650165922523503	0.991074299191806
NFE2L1	7	-0.452823759216719	0.650675653681693	0.991074299191806
BARHL1	7	-0.450965209387044	0.652014623789932	0.991074299191806
ZNF169	7	-0.447887190858795	0.654234613215524	0.991074299191806
MECOM	4	0.446468523368	0.655258844747605	0.991074299191806
ZNF511	4	0.445431101544238	0.656008240255813	0.991074299191806
ZNF366	10	0.444097687452944	0.656971958354108	0.991074299191806
ETV2	6	0.443142038363177	0.657663000013263	0.991074299191806
PRDM2	10	0.44265786283311	0.658013225068492	0.991074299191806
NR2C1	5	0.442365551133433	0.65822470308171	0.991074299191806
RORA	14	-0.441080810047503	0.659154495537425	0.991074299191806
HOXB6	5	-0.438093990618448	0.661318150472625	0.991074299191806
ZNF620	7	-0.438059947909089	0.661342827403283	0.991074299191806
ZNF182	5	-0.43600435540751	0.662833569552174	0.991074299191806
KLF6	9	-0.43466569057864	0.663805105524323	0.991074299191806
ZNF790	4	-0.433687655985056	0.664515271679742	0.991074299191806
ZNF497	6	0.433054146572114	0.664975433551641	0.991074299191806
ATF2	5	0.4286860848483	0.66815168858677	0.991074299191806
RARG	8	0.428629131713031	0.668193141730229	0.991074299191806
ZNF512	8	0.427747493552324	0.6688349680445	0.991074299191806
CREB3L4	6	0.424692450831864	0.671060887732367	0.991074299191806
ZBTB44	11	0.423234666418064	0.672124056427015	0.991074299191806
ETV4	9	-0.422023240548353	0.673008054011812	0.991074299191806
RFX5	6	0.421361708361982	0.673490975939348	0.991074299191806
ZNF438	7	0.420628971416652	0.674026034850043	0.991074299191806
ZNF665	10	-0.418078218534178	0.675889929634839	0.991074299191806
ZNF107	7	0.417535533276078	0.676286739350901	0.991074299191806
TCF4	10	-0.417532046663144	0.676289289041896	0.991074299191806
ZSCAN23	6	0.41745194597773	0.67634786610906	0.991074299191806
TSHZ3	17	0.413524315240013	0.679222511431637	0.991074299191806
ZNF780B	6	-0.413430977627955	0.679290882511209	0.991074299191806
ZNF714	10	0.410975656576316	0.681090384905061	0.991074299191806
LHX4	17	0.409031804509841	0.682516321122235	0.991074299191806
RREB1	9	0.408138959559619	0.683171658740329	0.991074299191806
ZNF626	7	0.405811623923366	0.684881017190069	0.991074299191806
ZNF439	12	0.398989274262982	0.689901107375783	0.991074299191806
ZNF567	9	0.398424426600252	0.690317355331957	0.991074299191806
MECP2	7	0.395564124155454	0.692426607584546	0.991074299191806
TIGD1	11	0.395165357175818	0.692720857435037	0.991074299191806
IRF7	4	0.393408264704025	0.694017966422714	0.991074299191806
SP7	4	0.392933778022432	0.694368392740039	0.991074299191806
ZNF740	5	0.392931520662767	0.694370060041545	0.991074299191806
ZNF146	6	-0.390920718899954	0.695855838712817	0.991074299191806
FOXD2	13	0.387185297277762	0.698619034016317	0.991074299191806
BHLHA15	6	-0.386819241836058	0.698890031101836	0.991074299191806
SOX4	10	-0.382896614449824	0.701796421707533	0.991074299191806
ZNF257	5	0.381466412377558	0.702857189484201	0.991074299191806
FIZ1	5	-0.380998272505495	0.70320453038241	0.991074299191806
SPEN	5	-0.379941671395342	0.703988713407291	0.991074299191806
ATF3	12	-0.378473129001514	0.705079151771369	0.991074299191806
ZNF229	6	0.378147075088668	0.705321339247606	0.991074299191806
RUNX2	6	-0.373132847742958	0.709049572259873	0.991074299191806
NKRF	9	0.372430068701427	0.709572669909039	0.991074299191806
ZBED4	8	0.371691102887861	0.710122850046622	0.991074299191806
ZNF404	4	0.37127696179389	0.710431255452557	0.991074299191806
RFX2	4	0.366601480215576	0.713916303931774	0.991074299191806
ZNF664	9	0.366319555842654	0.714126638793988	0.991074299191806
ARID5A	4	-0.365508848387446	0.714731602998357	0.991074299191806
JUN	7	-0.365479330095735	0.714753633453304	0.991074299191806
EBF3	8	-0.362252068113784	0.717163673204149	0.991074299191806
GZF1	4	-0.361725294210583	0.717557323194439	0.991074299191806
ZBTB7A	6	0.361058913815583	0.718055406416681	0.991074299191806
ZNF300	9	0.359616677471986	0.719133810053668	0.991074299191806
ZNF160	4	-0.359527165132828	0.719200759590048	0.991074299191806
ZNF354B	5	0.358539468699569	0.719939636650199	0.991074299191806
ZNF514	7	0.358507210120755	0.719963773100838	0.991074299191806
PLAGL1	8	-0.358051683420993	0.720304636187133	0.991074299191806
ZEB1	8	-0.351381868072644	0.725301883418629	0.991074299191806
ZNF597	4	0.350798853591654	0.725739257320078	0.991074299191806
STAT1	5	0.349800018923871	0.726488784837022	0.991074299191806
FOXD4	7	0.349396603333986	0.726791582990329	0.991074299191806
ETS1	14	-0.349097673356601	0.727015983224879	0.991074299191806
ZNF672	6	0.34809415291494	0.727769475370054	0.991074299191806
WIZ	8	0.34784683937589	0.72795521090978	0.991074299191806
ZNF232	5	-0.347796571669343	0.727992964536073	0.991074299191806
SON	12	0.346990437388384	0.72859850284568	0.991074299191806
ZNF827	6	0.346149957664294	0.729230020564359	0.991074299191806
ZNF256	13	-0.345436986231133	0.729765875466791	0.991074299191806
ZNF507	5	-0.345397392750588	0.729795636996254	0.991074299191806
SOX13	6	0.345249434028043	0.729906857844645	0.991074299191806
SP4	20	-0.344512134552721	0.730461171894478	0.991074299191806
ZNF17	6	0.342163320572763	0.732227987014171	0.991074299191806
ZNF490	4	0.341715416589817	0.732565069026154	0.991074299191806
HOXB4	13	-0.341443789176941	0.732769514570609	0.991074299191806
RARB	11	-0.34095687272723	0.733136048961495	0.991074299191806
ZNF512B	8	0.337742714338661	0.735557082841832	0.991074299191806
ZNF608	6	0.335161489266714	0.737503270696962	0.991074299191806
NFIC	4	0.334653962263307	0.737886133597717	0.991074299191806
ZNF292	4	0.334301587918341	0.738151992318355	0.991074299191806
NFKB1	4	0.332887013125962	0.739219572932933	0.991074299191806
PLAG1	12	-0.332058965517635	0.739844734502941	0.991074299191806
CREBZF	14	0.331652362133635	0.740151775958927	0.991074299191806
IRF4	18	-0.330444053347417	0.741064459402062	0.991074299191806
LIN54	9	0.32977182165424	0.741572380475363	0.991074299191806
ZNF629	13	0.329121232724779	0.74206405606212	0.991074299191806
ZNF713	6	0.328209254091518	0.742753451307074	0.991074299191806
ZFP62	7	0.327967391681038	0.742936317862974	0.991074299191806
SP3	16	0.327899375864103	0.742987745657467	0.991074299191806
ZKSCAN1	8	0.327346279759176	0.743405992609345	0.991074299191806
VDR	16	-0.326162151848732	0.744301675361011	0.991074299191806
IRF8	5	-0.322236922878172	0.747273214623694	0.991074299191806
ZNF200	4	0.32162738340093	0.747734996289513	0.991074299191806
ATMIN	14	0.31903954815627	0.749696523474105	0.991074299191806
ZC3H8	6	0.318127781323011	0.75038801101443	0.991074299191806
ZNF133	5	0.317946305434265	0.750525666993327	0.991074299191806
CREB3L1	4	-0.317639797004174	0.750758182679812	0.991074299191806
FOXJ1	6	0.316894517842672	0.751323641947191	0.991074299191806
ZNF83	9	0.316673920943638	0.751491039171121	0.991074299191806
ZNF451	4	0.316527356849995	0.751602263984222	0.991074299191806
ZNF177	4	-0.316360283062259	0.751729059523004	0.991074299191806
STAT3	5	0.313574169018278	0.753844480822104	0.991074299191806
MTF2	6	-0.311213342735858	0.755638440318036	0.991074299191806
ZNF473	5	-0.310460121279394	0.756211080847986	0.991074299191806
ZNF23	5	0.307289145958608	0.758623296569045	0.991074299191806
KDM2B	4	0.305102041892267	0.760288436096985	0.991074299191806
USF2	5	0.301883633268985	0.762740772797434	0.991074299191806
NR3C2	11	0.300917249656621	0.763477596289654	0.991074299191806
HOMEZ	5	0.297946922120534	0.76574367467491	0.991074299191806
TMF1	4	0.2973872354892	0.766170887723125	0.991074299191806
IRF1	4	0.296244711211546	0.767043205786404	0.991074299191806
CTCF	9	-0.293984960828333	0.768769395371187	0.991074299191806
ZNF700	10	-0.293719082810873	0.768972571201216	0.991074299191806
YY1	8	0.293427394634501	0.769195488615515	0.991074299191806
TBX1	8	0.292780252989219	0.769690123014825	0.991074299191806
ZNF551	6	-0.292619087802576	0.769813322138843	0.991074299191806
ZNF274	5	-0.291407184637121	0.770739920331493	0.991074299191806
ZSCAN21	8	0.291356308338056	0.770778826552623	0.991074299191806
L3MBTL4	14	0.290859271000343	0.771158952224985	0.991074299191806
ZNF572	10	0.287226526388698	0.773938876529471	0.991074299191806
ZNF804A	14	0.283152946259607	0.777059596299433	0.991074299191806
ZNF737	4	-0.282740594343371	0.777375695583336	0.991074299191806
SCML4	13	-0.282562406736224	0.777512301420598	0.991074299191806
ZNF20	4	0.282424856887849	0.777617757410196	0.991074299191806
HOXA5	6	0.28201507063415	0.777931954441786	0.991074299191806
TIGD3	5	-0.27995407805094	0.779512737012117	0.991074299191806
SOX6	11	-0.279855519897252	0.779588354083185	0.991074299191806
THAP10	4	0.279245594375552	0.780056355456435	0.991074299191806
ZFY	17	-0.277940985663748	0.781057660937271	0.991074299191806
ZNF831	22	0.277364458452354	0.781500269448352	0.991074299191806
PURA	6	0.276131704567826	0.782446910245144	0.991074299191806
LEF1	17	0.273979147705249	0.784100646457378	0.991074299191806
PRR12	6	0.271490524184271	0.786013786737984	0.991074299191806
PRDM5	41	-0.270941955314727	0.7864356757788	0.991074299191806
CBX2	8	0.270577687669147	0.786715858534523	0.991074299191806
ZNF778	5	-0.270318952891696	0.786914885637146	0.991074299191806
ZNF667	12	-0.270123176291698	0.787065492539585	0.991074299191806
ZNF610	9	-0.268457341584899	0.788347306513157	0.991074299191806
RLF	8	0.266763631510813	0.789651157630286	0.991074299191806
ZNF641	12	0.265764243958988	0.790420782342734	0.991074299191806
KDM5B	12	-0.265075981681681	0.79095092953708	0.991074299191806
ZFP2	4	0.265012591722195	0.79099976173513	0.991074299191806
ZNF395	8	-0.264993819630937	0.791014222896899	0.991074299191806
ZNF181	5	0.264425326552511	0.791452198055723	0.991074299191806
HOXC4	15	0.263531680552754	0.792140808704078	0.991074299191806
ZNF425	14	0.263145040077521	0.792438789890656	0.991074299191806
ZNF440	5	-0.26291851062664	0.792613388687138	0.991074299191806
PPARG	6	0.262752883532662	0.792741053245215	0.991074299191806
USF1	19	0.261985126884513	0.793332908850762	0.991074299191806
FOSB	14	-0.260126100910026	0.794766505143605	0.991074299191806
ZNF525	6	-0.259541184457126	0.795217709743351	0.991074299191806
PLAGL2	4	-0.259322163789016	0.795386679940141	0.991074299191806
ZSCAN18	8	0.257330365510997	0.796923753236812	0.991074299191806
SP140	11	0.256437144511162	0.797613309307684	0.991074299191806
ZNF410	6	0.255717794903842	0.798168753573545	0.991074299191806
POU2F2	4	-0.25513846211342	0.798616158450606	0.991074299191806
BACH2	9	0.255108968766344	0.798638937228476	0.991074299191806
TFCP2L1	9	0.25355301528688	0.799840898906841	0.991074299191806
MAZ	7	-0.251007468518301	0.80180833496461	0.991074299191806
HIVEP3	4	0.250442327310568	0.802245299821471	0.991074299191806
ZNF787	4	-0.249467946106573	0.802998832534602	0.991074299191806
MXD1	7	-0.247062977678353	0.804859485210776	0.991074299191806
ZNF689	7	-0.245073598729693	0.806399444830519	0.991074299191806
ZNF813	4	0.243967360115069	0.807256099060334	0.991074299191806
ZBTB10	4	0.243429985379607	0.807672317324867	0.991074299191806
ZNF134	5	-0.242803652784369	0.808157505725499	0.991074299191806
ZNF99	5	0.242032657752704	0.808754858154513	0.991074299191806
ZNF461	6	0.241036151150788	0.809527097811885	0.991074299191806
GATA6	10	0.24082413998907	0.809691419151886	0.991074299191806
ZNF628	5	-0.23953367998506	0.810691783592913	0.991074299191806
TRERF1	6	-0.238994704919414	0.811109688649132	0.991074299191806
CCDC17	6	0.238862375387356	0.811212301224239	0.991074299191806
ZNF24	14	0.238520356940901	0.811477528348404	0.991074299191806
BACH1	10	0.23809859147945	0.811804627165629	0.991074299191806
HOXA9	14	0.234976092568821	0.81422728912996	0.991074299191806
ZNF281	6	0.234682453816603	0.814455207269655	0.991074299191806
IKZF3	33	0.234522932366025	0.814579032090808	0.991074299191806
MAFB	21	-0.234460093870285	0.814627810285723	0.991074299191806
ZNF333	5	0.233079945414211	0.815699327317994	0.991074299191806
ZNF765	8	0.232669547996666	0.816018017469288	0.991074299191806
ZNF718	7	0.230508038692637	0.817697017687517	0.991074299191806
ZNF157	9	-0.226662900503479	0.820685877399155	0.991074299191806
MYCN	10	0.22389925553441	0.82283569502344	0.991074299191806
ZBTB43	8	-0.22284927447778	0.823652816666967	0.991074299191806
ZNF527	5	-0.221264972310044	0.824886122092231	0.991074299191806
ZBTB41	9	0.221098015257813	0.825016115615308	0.991074299191806
ATF6B	9	0.217998142444561	0.827430558737943	0.991074299191806
NCOA2	8	-0.216933783036604	0.828259949394302	0.991074299191806
ZNF8	10	0.21666271689379	0.828471205414619	0.991074299191806
FOXP3	4	0.216332865282809	0.828728292758315	0.991074299191806
ZNF596	5	-0.215787379554265	0.829153486228821	0.991074299191806
E2F1	8	-0.215172165344912	0.829633091484331	0.991074299191806
REPIN1	9	0.211748401783199	0.832303325026368	0.991074299191806
LCORL	13	0.211000705101996	0.832886721150311	0.991074299191806
PAX8	6	-0.208919074054254	0.834511413770593	0.991074299191806
ZNF117	4	0.204454279135403	0.837998517251815	0.991074299191806
FOXD4L1	11	0.203468332122107	0.838768995262665	0.991074299191806
NR2C2	7	-0.203160303629013	0.839009738889062	0.991074299191806
ZNF276	7	-0.202777665346042	0.839308815734707	0.991074299191806
ELF3	5	-0.201716130802729	0.840138651261802	0.991074299191806
ZNF624	10	0.201406751681483	0.840380536306324	0.991074299191806
FOXN3	8	0.199683698056876	0.841727964070255	0.991074299191806
ATF4	5	-0.198914054492534	0.842329975304598	0.991074299191806
MBD4	8	0.198378688917211	0.842748789878378	0.991074299191806
FOXP1	9	0.19806592434005	0.842993485079724	0.991074299191806
ZNF605	8	-0.197778393098552	0.843218452045804	0.991074299191806
ZNF239	5	-0.197716104474074	0.84326718889868	0.991074299191806
ELK1	6	0.197704339939271	0.843276393959869	0.991074299191806
GLIS3	5	-0.19747339714895	0.843457097535241	0.991074299191806
ZNF692	4	-0.197361365895216	0.84354476051785	0.991074299191806
YBX2	4	0.196749973096557	0.844023201466936	0.991074299191806
ZNF124	7	0.195989049100007	0.844618737330613	0.991074299191806
SP1	10	-0.195854146664392	0.844724327769717	0.991074299191806
ZNF34	6	-0.195162631202609	0.845265632489844	0.991074299191806
RXRA	6	-0.194991934729479	0.84539926158846	0.991074299191806
MZF1	6	0.192762738744645	0.847144786314014	0.991074299191806
ZNF687	7	0.192234331884218	0.847558654424375	0.991074299191806
KLF12	10	0.190156601089979	0.849186417872234	0.991074299191806
ZNF91	5	-0.188196595738428	0.85072254101709	0.991074299191806
STAT2	4	0.187755400028585	0.851068399511301	0.991074299191806
ZNF837	7	-0.187650010866495	0.851151019553972	0.991074299191806
ZNF777	6	0.187125980115924	0.851561858743996	0.991074299191806
CSRNP2	12	0.184995085280715	0.853232890419952	0.991074299191806
ZNF286B	9	0.18489538898031	0.853311087698487	0.991074299191806
ZNF549	5	0.182745250347305	0.854997908925164	0.991074299191806
ZNF74	9	0.181978937327484	0.855599255472008	0.991074299191806
ZNF12	4	-0.181367240916985	0.856079330391876	0.991074299191806
CGGBP1	7	0.180227939044459	0.856973625368333	0.991074299191806
SREBF1	12	0.1798314858719	0.857284864405262	0.991074299191806
