TF	size	nes	pval	pval.fdr
1083	MAPKAPK3	53	1.14556902472883	0.25197351996282	0.999090691117524
1084	ZBTB40	140	1.14468883511855	0.252338078040816	0.999090691117524
1085	GRIA1	50	1.14444869163124	0.252437604788552	0.999090691117524
1086	EGLN1	247	-1.14356925127978	0.25280231975506	0.999090691117524
1087	AZU1	87	-1.14353276940054	0.252817457175739	0.999090691117524
1088	OR4N4	52	1.14309603567019	0.252998720070549	0.999090691117524
1089	NKIRAS2	66	1.14300043617504	0.25303840996279	0.999090691117524
1090	LPAR6	69	1.14283739127604	0.253106111063802	0.999090691117524
1091	GPBP1L1	67	1.14283227309503	0.253108236489317	0.999090691117524
1092	OR51M1	64	1.14215766940355	0.253388487780218	0.999090691117524
1093	TNFSF12	26	-1.1420861639612	0.253418206019505	0.999090691117524
1094	RCVRN	63	1.14127850640245	0.253754043560346	0.999090691117524
1095	OPN1LW	68	1.14093075379212	0.253898740299414	0.999090691117524
1096	G3BP2	57	1.14072436700289	0.253984643141337	0.999090691117524
1097	PNRC1	122	1.14041109716652	0.254115071772433	0.999090691117524
1098	ANGPTL6	71	1.14024543612467	0.254184062916818	0.999090691117524
1099	DRD5	80	1.13999985487249	0.254286361587984	0.999090691117524
1100	ZKSCAN5	86	1.13941267023602	0.254531073777197	0.999090691117524
1101	ZNF460	54	1.13933102172976	0.254565114177746	0.999090691117524
1102	ACTN2	103	-1.13834723532737	0.254975517414947	0.999090691117524
1103	PDZD8	67	-1.13765818894235	0.25526323867308	0.999090691117524
1104	RRAD	37	1.13724772117786	0.25543474264656	0.999090691117524
1105	CXCR6	71	1.13711771111196	0.25548908088902	0.999090691117524
1106	GPR83	69	1.13520191512092	0.256290727284887	0.999090691117524
1107	FMN2	69	1.13511236364116	0.256328241931563	0.999090691117524
1108	XRN2	144	-1.13503283748701	0.256361559994943	0.999090691117524
1109	RAB9B	41	1.13491705635574	0.256410072722719	0.999090691117524
1110	AKAP7	77	1.13479517833035	0.256461146959461	0.999090691117524
1111	BMI1	224	1.13449360085054	0.256587556463276	0.999090691117524
1112	NSD1	92	1.13353395802778	0.256990089103766	0.999090691117524
1113	ONECUT3	97	1.13343881937163	0.257030019918172	0.999090691117524
1114	AURKB	65	-1.13321819928243	0.257122633338746	0.999090691117524
1115	LPP	79	1.13260416419238	0.257380519139809	0.999090691117524
1116	TSPAN8	64	-1.13189929806477	0.25767677383964	0.999090691117524
1117	PBX3	96	1.13147501104529	0.257855215354649	0.999090691117524
1118	LRRFIP2	64	1.13135949754678	0.257903811467207	0.999090691117524
1119	GALR3	59	-1.13134040144435	0.25791184574045	0.999090691117524
1120	VAX2	91	1.13128322388189	0.257935903004619	0.999090691117524
1121	ASB3	73	1.12956694976201	0.258658743984995	0.999090691117524
1122	TAS2R43	51	1.12929697010883	0.258772578636453	0.999090691117524
1123	GPR85	60	-1.12916100573111	0.258829920015867	0.999090691117524
1124	ROR2	68	-1.1291570597909	0.258831584301263	0.999090691117524
1125	FLT1	45	-1.12774576003094	0.259427306084911	0.999090691117524
1126	TSFM	127	1.12671522596124	0.259862902790575	0.999090691117524
1127	ZDHHC9	129	1.12659641013719	0.25991315761639	0.999090691117524
1128	ZNF653	52	1.12620140737424	0.260080277957437	0.999090691117524
1129	TAS2R3	99	1.12614250518068	0.260105205051874	0.999090691117524
1130	ZNF586	30	1.12557365373211	0.26034602505246	0.999090691117524
1131	RPE65	44	1.12543447716916	0.26040496813709	0.999090691117524
1132	TNXB	105	-1.12514505516437	0.26052757168556	0.999090691117524
1133	RGS8	50	1.12512686286297	0.26053527955405	0.999090691117524
1134	USP6	66	1.12498794431581	0.260594142944119	0.999090691117524
1135	RFX6	68	1.12370945013759	0.261136306061091	0.999090691117524
1136	RAMP1	63	1.12349657954009	0.261226652467126	0.999090691117524
1137	SPA17	74	1.12345413142953	0.261244670851884	0.999090691117524
1138	EED	98	1.12339007949818	0.261271861258566	0.999090691117524
1139	ARF5	44	-1.12298356989009	0.261444472497569	0.999090691117524
1140	IRX3	102	1.1229078649459	0.261476626874313	0.999090691117524
1141	ABLIM3	240	-1.12280824900433	0.261518941202103	0.999090691117524
1142	ZNF780B	17	-1.12257261811572	0.261619050071974	0.999090691117524
1143	ZNF280C	61	1.12172903585333	0.261977667025875	0.999090691117524
1144	PPP3CB	41	1.12154273845992	0.262056910051347	0.999090691117524
1145	PEX11A	88	1.12110012804248	0.262245244193178	0.999090691117524
1146	TADA3	60	1.12082867830712	0.262360794389644	0.999090691117524
1147	ZNF432	38	1.12046247216279	0.262516736025304	0.999090691117524
1148	TCEAL5	181	1.12009457923705	0.262673460385432	0.999090691117524
1149	PRDM16	134	1.11987950874964	0.262765111485883	0.999090691117524
1150	WDR12	116	1.11981558363579	0.262792357076239	0.999090691117524
1151	CD53	26	1.11975299321626	0.262819035694884	0.999090691117524
1152	RBM15	90	1.11923629475061	0.263039345329513	0.999090691117524
1153	GATA1	150	-1.11916752173166	0.263068678345095	0.999090691117524
1154	FKBP1A	57	1.11831620804158	0.263431966977525	0.999090691117524
1155	ZFP36L2	89	1.11807142781087	0.263536488262144	0.999090691117524
1156	ZNF404	33	1.11790541573685	0.263607391784488	0.999090691117524
1157	GMIP	39	-1.11761188000674	0.263732792686432	0.999090691117524
1158	ZNF454	81	1.11735353878175	0.263843192244818	0.999090691117524
1159	E2F4	60	-1.11703630113287	0.263978804205579	0.999090691117524
1160	OR4K5	58	1.11618767460108	0.264341809234043	0.999090691117524
1161	DCLK1	57	-1.11602329661985	0.264412162658488	0.999090691117524
1162	SPEN	120	1.11572196258179	0.264541166501661	0.999090691117524
1163	MACC1	327	1.11528228581565	0.264729473949759	0.999090691117524
1164	FBXW11	63	1.1147006825034	0.26497870846143	0.999090691117524
1165	WWOX	46	-1.11383323135085	0.265350737693203	0.999090691117524
1166	SOX7	157	-1.11382919653102	0.265352468971973	0.999090691117524
1167	ZNF765	31	1.11250048074734	0.26592302356871	0.999090691117524
1168	TAS2R1	47	1.11155711905594	0.266328618272023	0.999090691117524
1169	CGB5	61	1.11145832272183	0.266371119987552	0.999090691117524
1170	ZC3H14	81	1.1109376724834	0.266595178367798	0.999090691117524
1171	RND3	49	-1.11073402838546	0.266682850523731	0.999090691117524
1172	FGA	61	1.11050933891926	0.266779606072748	0.999090691117524
1173	EPAS1	96	-1.10861533909654	0.267596158050803	0.999090691117524
1174	CCND2	76	1.10809124555863	0.267822411384152	0.999090691117524
1175	AIFM3	81	-1.10805646326457	0.267837431694073	0.999090691117524
1176	IL11	162	1.10796352114799	0.267877570454955	0.999090691117524
1177	MRRF	98	1.10749820964384	0.268078585930336	0.999090691117524
1178	ZNF330	89	1.10746634802215	0.268092354003214	0.999090691117524
1179	RASGRP3	77	1.10739947135328	0.268121254390115	0.999090691117524
1180	BTAF1	92	1.10631471550891	0.268590324646759	0.999090691117524
1181	NTSR1	50	1.10614664775805	0.268663050916534	0.999090691117524
1182	SIX5	110	1.10550535658093	0.268940674640479	0.999090691117524
1183	OR5M3	50	1.10512382149419	0.269105939813868	0.999090691117524
1184	ZNF682	28	1.10465904745956	0.269307354812382	0.999090691117524
1185	GPR61	84	1.10449986230634	0.269376363249345	0.999090691117524
1186	PKNOX2	109	-1.10429358235126	0.269465805827902	0.999090691117524
1187	CCL27	52	1.10373989045917	0.269705986286972	0.999090691117524
1188	ZCCHC13	68	1.10359005525089	0.269771007042851	0.999090691117524
1189	NDRG2	54	1.10315599427109	0.269959427824839	0.999090691117524
1190	GAS1	72	-1.1025851784929	0.270207349634446	0.999090691117524
1191	ZNF248	40	1.102299114523	0.27033165420419	0.999090691117524
1192	PEG3	107	1.10224810272924	0.270353824690291	0.999090691117524
1193	RAPGEF1	54	1.10127709191504	0.270776078192888	0.999090691117524
1194	KLRG1	33	1.10050932555441	0.271110268693995	0.999090691117524
1195	OR5M1	53	1.10047994014605	0.271123065078441	0.999090691117524
1196	CHRM1	55	1.09965864424273	0.271480880006548	0.999090691117524
1197	SSTR3	59	1.09962968934724	0.271493500718775	0.999090691117524
1198	MED1	251	1.0995311590443	0.271536450615235	0.999090691117524
1199	TAS2R50	58	1.09819826618238	0.272117923172419	0.999090691117524
1200	MAGI3	61	-1.09752802167959	0.272410638185813	0.999090691117524
1201	CHRNA1	44	-1.09732160137747	0.272500831241032	0.999090691117524
1202	OR52R1	41	1.09730732871332	0.272507068278093	0.999090691117524
1203	IFNB1	90	1.09654040569023	0.272842350993474	0.999090691117524
1204	OR56B1	62	1.09601698871356	0.273071339905577	0.999090691117524
1205	BAD	62	-1.09529230876634	0.273388595963766	0.999090691117524
1206	ZNF468	51	1.09346376618837	0.274190229489916	0.999090691117524
1207	MED25	80	-1.09345723102623	0.274193097383662	0.999090691117524
1208	ZNF676	80	1.09310059767196	0.274349633614678	0.999090691117524
1209	PSD	58	-1.09297579757763	0.274404426239896	0.999090691117524
1210	TNFRSF10D	70	-1.09296706959128	0.274408258482064	0.999090691117524
1211	ERCC6	94	1.0929508444789	0.274415382623334	0.999090691117524
1212	OR51T1	52	1.09265191439781	0.274546659797875	0.999090691117524
1213	PRKAR2B	69	-1.09237439466914	0.274668572858945	0.999090691117524
1214	SPTBN1	88	1.09139290835631	0.275100031548589	0.999090691117524
1215	RELN	71	1.09134489490598	0.27512114999286	0.999090691117524
1216	NRIP2	136	1.09122091918162	0.27517568513103	0.999090691117524
1217	GBF1	56	1.08980557236921	0.275798798808941	0.999090691117524
1218	ROPN1	55	1.08968141227573	0.275853506812568	0.999090691117524
1219	LHX2	84	1.08943725794078	0.2759611088326	0.999090691117524
1220	TBX2	100	1.0887360551763	0.276270297255515	0.999090691117524
1221	HOXD13	92	1.08843094938305	0.276404904361198	0.999090691117524
1222	NR1D2	70	1.08814318015335	0.276531903861716	0.999090691117524
1223	ZNF205	93	-1.08813829987747	0.276534057988124	0.999090691117524
1224	IL1RAP	85	1.08562206807095	0.277646232251898	0.999090691117524
1225	LAX1	59	1.08517250182241	0.277845260793895	0.999090691117524
1226	DKK1	60	-1.08500296450101	0.2779203422827	0.999090691117524
1227	FGF2	100	1.08491477011633	0.277959405608616	0.999090691117524
1228	ZNF33B	47	1.08458136347572	0.27810711287008	0.999090691117524
1229	MITF	124	-1.08264673839238	0.278965253336742	0.999090691117524
1230	OR4C6	59	1.08254871159375	0.27900878291326	0.999090691117524
1231	ZNF334	131	1.08217990603694	0.279172595327684	0.999090691117524
1232	MN1	105	1.08111371668264	0.279646532593706	0.999090691117524
1233	BID	43	-1.08017980034679	0.280062121598706	0.999090691117524
1234	APH1B	63	1.07981192205224	0.280225941109904	0.999090691117524
1235	OR4E2	37	-1.07974736021012	0.280254697792197	0.999090691117524
1236	CYP26C1	66	1.07939336345327	0.280412408172797	0.999090691117524
1237	ZNF236	77	1.07874433844104	0.280701714219613	0.999090691117524
1238	DUSP10	101	-1.07798723350069	0.281039453466051	0.999090691117524
1239	OR2Z1	59	1.07796323940989	0.28105016157099	0.999090691117524
1240	CCR6	50	1.07788053996031	0.281087070879916	0.999090691117524
1241	TAF4	108	1.07781973821649	0.281114209197331	0.999090691117524
1242	MYNN	53	1.07780326459071	0.281121562359853	0.999090691117524
1243	PNN	223	1.07727947579905	0.281355428635561	0.999090691117524
1244	ZRANB1	71	1.07684352480415	0.281550176895705	0.999090691117524
1245	OR4D1	64	1.07674856400922	0.28159260996134	0.999090691117524
1246	ZBTB2	92	1.07667853679951	0.281623904277517	0.999090691117524
1247	OSTN	34	-1.0739783916222	0.282832366405717	0.999090691117524
1248	OR8D2	42	1.07395639563196	0.282842225219359	0.999090691117524
1249	OR2M4	52	1.07386407043714	0.282883608796887	0.999090691117524
1250	ZNF211	50	-1.07370840065891	0.282953395058481	0.999090691117524
1251	TAF12	99	1.07365561004391	0.282977063570353	0.999090691117524
1252	SMOC2	49	-1.07349419736464	0.283049440776775	0.999090691117524
1253	ZNF652	154	1.07316815504058	0.283195675926771	0.999090691117524
1254	GTF2A1	83	1.07255439707379	0.283471094947689	0.999090691117524
1255	LCOR	80	1.07242224922314	0.28353041897595	0.999090691117524
1256	PRDM9	99	1.07154263832504	0.283925509581893	0.999090691117524
1257	HESX1	79	1.0714871244054	0.283950457000904	0.999090691117524
1258	TPM4	67	-1.07041803746596	0.284431183824565	0.999090691117524
1259	AKT1	33	-1.06975144522968	0.284731203030461	0.999090691117524
1260	ARHGEF17	53	1.06940318505651	0.284888032754425	0.999090691117524
1261	ZBTB10	68	1.06811842986642	0.285467093444574	0.999090691117524
1262	ZNF526	93	-1.06770137082548	0.285655239898068	0.999090691117524
1263	NR1H2	73	-1.06760898852042	0.285696927355922	0.999090691117524
1264	ZNF708	33	-1.06752629738654	0.285734245166172	0.999090691117524
1265	ZNF622	66	1.06729058468473	0.285840638397111	0.999090691117524
1266	CD209	33	1.06703107630493	0.285957803200877	0.999090691117524
1267	ITGB1BP1	62	1.06683750932492	0.28604521741107	0.999090691117524
1268	TRPV1	65	1.06681698374185	0.286054487755399	0.999090691117524
1269	GRAP2	50	1.06669948328179	0.286107560543514	0.999090691117524
1270	CCKBR	43	1.06551863006252	0.286641299523684	0.999090691117524
1271	ATXN7	125	1.06507339840669	0.286842716158162	0.999090691117524
1272	PCGF3	155	-1.06488337142355	0.286928710822008	0.999090691117524
1273	ITPKB	79	1.0648323067382	0.286951822561877	0.999090691117524
1274	HOXC8	82	1.0642569006388	0.287212336689883	0.999090691117524
1275	OR4K13	40	1.06354331702871	0.287535632117714	0.999090691117524
1276	POLR3G	155	1.06327071529056	0.287659201562275	0.999090691117524
1277	U2AF1	117	1.06290153449542	0.287826607073068	0.999090691117524
1278	HIVEP2	53	1.06241792956756	0.288045997761131	0.999090691117524
1279	GPR84	27	-1.06223294866568	0.28812994542579	0.999090691117524
1280	TXK	96	-1.06222588325531	0.288133152163342	0.999090691117524
1281	RAP1A	43	1.06209092741858	0.288194408420265	0.999090691117524
1282	SOX11	76	1.06192352664995	0.288270403585426	0.999090691117524
1283	NFRKB	112	1.06098466137324	0.288696871975213	0.999090691117524
1284	NCOR1	170	1.06094041856264	0.288716979231869	0.999090691117524
1285	ZNF585A	30	1.06059021471617	0.288876171470984	0.999090691117524
1286	PDCD1	68	1.05958760431191	0.289332255326626	0.999090691117524
1287	RHOV	53	1.05952794105549	0.289359411208623	0.999090691117524
1288	ADM2	60	-1.05943016333696	0.289403918696442	0.999090691117524
1289	ZSCAN2	38	1.05941245950731	0.289411977804359	0.999090691117524
1290	CTNNAL1	76	-1.05906239631124	0.289571364035292	0.999090691117524
1291	ASB13	114	1.05868556248585	0.28974300517578	0.999090691117524
1292	UBC	66	1.05829589506566	0.289920563819806	0.999090691117524
1293	RGL2	40	-1.0580642423961	0.290026155043052	0.999090691117524
1294	ZNF746	77	1.0578439442573	0.290126594690187	0.999090691117524
1295	TNF	49	-1.05765962941768	0.290210646602064	0.999090691117524
1296	ZNF436	32	1.05765377534556	0.290213316465451	0.999090691117524
1297	ZFPM1	116	-1.05763645112283	0.29022121761084	0.999090691117524
1298	ZDHHC2	75	1.05749700440232	0.290284821050529	0.999090691117524
1299	HDAC7	162	1.05741477552641	0.29032233109301	0.999090691117524
1300	CDH13	52	1.0564679448567	0.290754478349826	0.999090691117524
1301	SMARCAL1	140	1.05633299117344	0.290816108383152	0.999090691117524
1302	CCNH	133	1.0558471264943	0.291038063611949	0.999090691117524
1303	GLP2R	71	1.05579389324978	0.291062388822187	0.999090691117524
1304	VGLL2	97	1.05567583719246	0.291116340034813	0.999090691117524
1305	PPARGC1B	65	-1.05566757244463	0.29112011724803	0.999090691117524
1306	SERPINB9	68	-1.05566096408041	0.29112313747286	0.999090691117524
1307	MNAT1	101	1.05548069816528	0.291205532643361	0.999090691117524
1308	ZBED1	119	1.05544035847483	0.291223973082696	0.999090691117524
1309	AIMP1	69	1.05523941589288	0.291315841445574	0.999090691117524
1310	OR52H1	105	1.0549429222697	0.291451430095781	0.999090691117524
1311	ZNF350	13	1.0548415629952	0.291497792144262	0.999090691117524
1312	CCNT2	96	1.05457402829228	0.291620187162562	0.999090691117524
1313	PRKACB	50	1.05397643062377	0.291893708121618	0.999090691117524
1314	TBK1	68	1.05393743355801	0.291911563101357	0.999090691117524
1315	TAL1	111	1.05370735576865	0.292016920176264	0.999090691117524
1316	ZNF570	16	1.05325839855486	0.292222579936304	0.999090691117524
1317	ZNF133	142	1.05304664959301	0.29231961233781	0.999090691117524
1318	HSFX1	106	1.05292057673468	0.292377394573256	0.999090691117524
1319	MRGPRX3	50	1.05282150887073	0.292422805149768	0.999090691117524
1320	CABYR	67	1.05172770272343	0.292924497207537	0.999090691117524
1321	ELF3	81	-1.05148768577438	0.293034662160861	0.999090691117524
1322	KDM3B	109	1.05142250512042	0.293064584114459	0.999090691117524
1323	AGT	68	-1.0511967638879	0.293168229158999	0.999090691117524
1324	ZNF79	55	1.0508852377823	0.293311301187015	0.999090691117524
1325	OR2G3	42	1.05067691857832	0.293407000368767	0.999090691117524
1326	TLR1	39	-1.04972803671813	0.293843169607956	0.999090691117524
1327	IPO7	82	1.04957099518512	0.29391539826695	0.999090691117524
1328	IFNAR2	62	1.0491586010278	0.294105128833103	0.999090691117524
1329	APC2	81	1.04905097175994	0.294154659441893	0.999090691117524
1330	DR1	221	1.04860752499743	0.294358791067052	0.999090691117524
1331	PPP2R5D	70	1.04732067027882	0.294951705798383	0.999090691117524
1332	FUT8	38	1.04717197147886	0.295020269893461	0.999090691117524
1333	RIN3	47	-1.04683267077163	0.2951767593244	0.999090691117524
1334	GLIS3	97	-1.04636968074424	0.295390385394871	0.999090691117524
1335	OR2F1	59	1.04634756485743	0.295400592373585	0.999090691117524
1336	RCAN2	46	-1.04613747337717	0.295497566092159	0.999090691117524
1337	PTPRB	36	1.04489558403595	0.296071230981139	0.999090691117524
1338	TRAF4	68	1.04455939132275	0.296226656312597	0.999090691117524
1339	PTCH1	54	1.04451116374758	0.296248956891344	0.999090691117524
1340	CLEC4M	39	-1.04412449851644	0.296427792691013	0.999090691117524
1341	CCL2	55	1.04409441797485	0.2964417082125	0.999090691117524
1342	DMRTB1	99	1.04355413850455	0.296691720640791	0.999090691117524
1343	ZSCAN10	79	1.04280931314485	0.29703661713914	0.999090691117524
1344	MACF1	68	1.04250252917235	0.297178753486557	0.999090691117524
1345	SLC7A3	58	-1.04220915672544	0.297314718656243	0.999090691117524
1346	LBP	42	-1.04217486652685	0.297330613362448	0.999090691117524
1347	ZNF215	145	1.04150382426003	0.297641779247969	0.999090691117524
1348	CHURC1	79	1.04136377019874	0.297706750504866	0.999090691117524
1349	ZNF574	94	1.04108375145778	0.297836679969117	0.999090691117524
1350	ZNF549	28	1.04004128365648	0.298320720934223	0.999090691117524
1351	SPOCK1	65	-1.03950196343628	0.298571345390557	0.999090691117524
1352	FRS3	46	1.03942013746886	0.298609382553466	0.999090691117524
1353	FEV	104	1.03831364696321	0.299124057237949	0.999090691117524
1354	RHOU	46	-1.03823355756561	0.299161333103892	0.999090691117524
1355	ZNF283	43	1.03819842056614	0.299177687833343	0.999090691117524
1356	E2F5	86	1.03790326670209	0.299315092544085	0.999090691117524
1357	DUSP22	34	1.0372048730568	0.299640387500998	0.999090691117524
1358	TTF1	96	1.03720191231457	0.299641767045257	0.999090691117524
1359	MAP3K7	68	1.0370259729483	0.299723752791702	0.999090691117524
1360	DLL4	66	1.03695976468211	0.299754608965839	0.999090691117524
1361	SH3GL2	45	-1.03668218801361	0.299883995842101	0.999090691117524
1362	KLF11	103	-1.03659309339526	0.299925533431291	0.999090691117524
1363	CAV2	56	-1.03561030887749	0.300383980651077	0.999090691117524
1364	NRG1	61	-1.03501571807496	0.30066157075314	0.999090691117524
1365	IL13RA1	33	1.03443335062435	0.300933619923758	0.999090691117524
1366	GRIA3	55	1.03406637526447	0.301105134278593	0.999090691117524
1367	UTS2R	68	1.03398760890151	0.301141956031307	0.999090691117524
1368	GPR31	55	1.03333665238394	0.301446380435762	0.999090691117524
1369	PTPRH	71	-1.03278387761331	0.301705050282318	0.999090691117524
1370	POT1	38	1.03192990955092	0.302104953301996	0.999090691117524
1371	ARID5A	124	1.03180008165764	0.302165781023953	0.999090691117524
1372	ZNF664	55	1.0305103869784	0.302770478854547	0.999090691117524
1373	SIX6	81	1.02953543247348	0.303228138538957	0.999090691117524
1374	ZNF467	145	1.02949208991512	0.303248494919021	0.999090691117524
1375	OR4K14	60	1.02922986608401	0.303371671025608	0.999090691117524
1376	CTCF	95	1.02879967344843	0.303573820227446	0.999090691117524
1377	ITGB6	66	1.02807412317714	0.303914961876299	0.999090691117524
1378	ITGA4	71	1.02770504137135	0.304088595673285	0.999090691117524
1379	ARAF	107	-1.02758541379292	0.304144888363722	0.999090691117524
1380	ARF6	37	-1.0275297596959	0.304171079657224	0.999090691117524
1381	RBCK1	110	1.02683357160118	0.304498838281606	0.999090691117524
1382	ZNF343	50	1.02671114648371	0.304556499075799	0.999090691117524
1383	ZBTB37	95	1.02617712287138	0.304808102698412	0.999090691117524
1384	SCTR	55	-1.02616733564608	0.304812715207225	0.999090691117524
1385	ALS2	90	1.02598954935707	0.304896510125769	0.999090691117524
1386	OR52B6	94	1.02564144523147	0.305060624169848	0.999090691117524
1387	EFNB3	79	-1.02526896403858	0.305236295710819	0.999090691117524
1388	FANCG	54	-1.02513526388141	0.305299368448064	0.999090691117524
1389	TBC1D28	47	1.02465124768275	0.305527774261297	0.999090691117524
1390	GPR89A	30	1.02449126004916	0.305603296868339	0.999090691117524
1391	AGAP3	60	1.02438488332945	0.305653519146646	0.999090691117524
1392	RINT1	43	-1.02415838411972	0.305760471550692	0.999090691117524
1393	LY96	28	1.02408893053831	0.305793272342339	0.999090691117524
1394	ZNF596	39	1.02394377580133	0.305861831996275	0.999090691117524
1395	NKX6-2	88	1.02366290354518	0.305994522844073	0.999090691117524
1396	GKAP1	75	1.0230277452989	0.306294727670439	0.999090691117524
1397	ARHGEF10	99	1.02301809590615	0.306299289919354	0.999090691117524
1398	ITGB3BP	48	-1.02266188072306	0.306467740568228	0.999090691117524
1399	PEG10	43	1.02219591860525	0.306688182113494	0.999090691117524
1400	OR4S2	59	1.02190036727458	0.306828058625167	0.999090691117524
1401	SMARCC2	118	1.0218654016574	0.306844609708287	0.999090691117524
1402	ZDHHC14	110	1.02176433766188	0.306892451988345	0.999090691117524
1403	ARF4	95	1.02040113993154	0.307538253476091	0.999090691117524
1404	IMPA2	67	-1.02034095368882	0.307566786835569	0.999090691117524
1405	MED7	161	1.01982042879686	0.307813632684788	0.999090691117524
1406	MKX	75	1.01963191356242	0.307903063627551	0.999090691117524
1407	OVOL2	83	1.01941755744099	0.308004774281388	0.999090691117524
1408	OR13A1	57	1.01886050297053	0.308269197122871	0.999090691117524
1409	ZBTB12	88	1.01850820660742	0.308436502793472	0.999090691117524
1410	TAF2	42	1.01825860801787	0.308555073593523	0.999090691117524
1411	ELL2	293	-1.01783499047508	0.308756380377185	0.999090691117524
1412	MYCBP	239	1.01750051680466	0.308915386543342	0.999090691117524
1413	PALB2	81	1.01717801262473	0.30906875376005	0.999090691117524
1414	MYBBP1A	183	1.01699317368778	0.309156676803908	0.999090691117524
1415	KLF9	120	1.01603974596674	0.309610459940131	0.999090691117524
1416	OR4D10	39	1.01572740487728	0.309759214062016	0.999090691117524
1417	PRRX2	103	1.01566971089469	0.309786696295681	0.999090691117524
1418	HOXD10	86	1.01529607980615	0.309964712540381	0.999090691117524
1419	OR52B4	56	1.01526439386206	0.309979812390926	0.999090691117524
1420	OPN5	67	1.01518253483604	0.310018824335836	0.999090691117524
1421	PSD3	70	-1.01477284850595	0.310214119213324	0.999090691117524
1422	ESRRB	105	1.01451850072555	0.310335406047367	0.999090691117524
1423	OR13C5	72	1.01449387646847	0.310347149892224	0.999090691117524
1424	VAV1	134	-1.01320666173752	0.310961459166274	0.999090691117524
1425	ITGB1	60	1.01277824619926	0.311166093653794	0.999090691117524
1426	TAS2R38	49	1.01272721016465	0.311190477150703	0.999090691117524
1427	MUL1	76	-1.01244615423443	0.311324779882244	0.999090691117524
1428	SRFBP1	86	1.01244314352432	0.311326218758642	0.999090691117524
1429	RRN3	94	1.01230841530996	0.311390612459159	0.999090691117524
1430	ZCCHC9	84	1.01222848280636	0.311428820558372	0.999090691117524
1431	GNG5	76	-1.01221895163289	0.31143337670881	0.999090691117524
1432	PTPN6	49	1.01140203326304	0.311824048417297	0.999090691117524
1433	PRMT1	100	1.01100291507465	0.312015034585977	0.999090691117524
1434	LYL1	58	-1.01072728456256	0.312146974387161	0.999090691117524
1435	RNF6	97	1.00993504851221	0.312526409463609	0.999090691117524
1436	ADCY2	60	-1.00837621440483	0.313273887228401	0.999090691117524
1437	SNAI2	168	1.00835883064817	0.313282229556798	0.999090691117524
1438	OR4X2	49	1.00831644432114	0.313302571035485	0.999090691117524
1439	ASB7	55	1.00813826271478	0.313388091075942	0.999090691117524
1440	CUZD1	90	1.0080912656572	0.313410650343361	0.999090691117524
1441	GPR35	27	1.00806761054046	0.31342200554593	0.999090691117524
1442	OR52N5	57	1.00784565902332	0.313528562468365	0.999090691117524
1443	ZNF138	74	1.00761894894171	0.313637428545519	0.999090691117524
1444	ZBTB44	81	1.00738781419532	0.313748444949453	0.999090691117524
1445	PDIA3	99	1.00720846610327	0.313834605501633	0.999090691117524
1446	SNW1	113	1.00641128096137	0.314217769287577	0.999090691117524
1447	ZNF154	52	1.00620258659283	0.314318128176957	0.999090691117524
1448	TYK2	99	1.00597181971549	0.314429126037767	0.999090691117524
1449	PARP15	162	1.00571247713422	0.314553899442348	0.999090691117524
1450	ROPN1L	78	1.00536771868904	0.314719818027321	0.999090691117524
1451	IL7R	29	-1.00528079358383	0.314761660717128	0.999090691117524
1452	TSHB	53	-1.00518735824247	0.314806641283335	0.999090691117524
1453	LDB2	152	-1.00515812604648	0.314820714778194	0.999090691117524
1454	CNTNAP5	49	-1.00497105735441	0.314910786577041	0.999090691117524
1455	PIK3R2	113	-1.0048760340042	0.314956545903782	0.999090691117524
1456	KDM2B	153	1.00428535263688	0.315241091694798	0.999090691117524
1457	TBPL1	259	1.00427397980724	0.315246571924244	0.999090691117524
1458	NEK11	69	1.00412420938538	0.31531874769015	0.999090691117524
1459	DDAH1	61	-1.00411762831506	0.315321919418411	0.999090691117524
1460	CEACAM6	48	-1.00393771728173	0.315408635151477	0.999090691117524
1461	KCNH4	62	1.00365795710519	0.315543508519312	0.999090691117524
1462	KALRN	73	-1.00347756429288	0.315630496615686	0.999090691117524
1463	ZNF121	38	1.00296642017848	0.315877063437531	0.999090691117524
1464	ZNF618	112	1.00187765335798	0.316402686663222	0.999090691117524
1465	SPIC	137	-1.00165080418931	0.316512274698764	0.999090691117524
1466	PITX3	88	1.00114273874703	0.31675780519565	0.999090691117524
1467	SH2D1A	42	1.00101367159764	0.316820198793263	0.999090691117524
1468	PER1	108	-1.00096333322894	0.316844535535629	0.999090691117524
1469	CNTN1	64	-1.00023735745379	0.317195654385067	0.999090691117524
1470	ZNF699	112	0.999722740533434	0.317444703811893	0.999090691117524
1471	PDPN	50	0.999334815909389	0.31763252508035	0.999090691117524
1472	ZFP28	33	0.999242307603164	0.317677325534204	0.999090691117524
1473	GPR27	72	-0.999131912348192	0.317730793802372	0.999090691117524
1474	HTR1F	55	0.999109670205331	0.317741567160925	0.999090691117524
1475	NGEF	54	0.998889841519569	0.317848057783802	0.999090691117524
1476	LPAR2	42	0.998483125495979	0.318045143060625	0.999090691117524
1477	AATF	67	0.997722484536128	0.318413947116326	0.999090691117524
1478	ETV3L	78	0.997056235204373	0.318737214518797	0.999090691117524
1479	ARHGEF9	29	0.996670987026228	0.318924236819137	0.999090691117524
1480	OR2G6	60	0.996485201922133	0.319014453590909	0.999090691117524
